LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,SEPT_STATUS,AUGUST_STATUS,JULY_STATUS,JUNE_STATUS,MAY_STATUS,APRILL_STATUS,DEFAULTED
310000,2,3,2,26,9,9,9,9,9,9,0
20000,2,3,2,23,9,9,9,9,9,9,0
80000,2,3,2,27,9,9,9,9,9,9,1
180000,2,3,2,28,10,10,7,9,9,9,0
80000,2,3,2,29,9,9,9,9,9,9,0
140000,2,2,2,28,9,9,9,9,9,9,0
150000,2,4,2,26,9,9,9,9,9,11,0
100000,2,2,2,27,9,9,7,9,9,9,0
50000,2,3,2,27,8,10,10,10,9,9,1
200000,2,3,2,28,9,9,9,9,9,9,0
130000,2,2,3,28,7,9,9,9,9,11,0
150000,2,3,3,29,7,7,11,11,11,11,0
170000,2,2,3,30,9,9,9,9,9,9,0
180000,2,2,2,28,1,2,3,4,5,6,1
320000,2,2,2,28,8,7,7,9,9,9,1
50000,2,3,2,28,10,7,7,7,9,9,0
50000,2,2,2,27,9,9,9,9,9,9,0
80000,2,1,3,27,9,9,10,9,9,9,0
100000,2,3,2,27,8,10,10,10,10,10,0
80000,2,2,2,23,9,9,9,9,9,9,0
120000,2,3,2,26,8,7,7,9,9,9,0
230000,2,3,2,31,11,11,11,11,11,11,0
60000,2,2,3,31,10,10,10,10,10,10,1
220000,2,3,2,30,9,9,9,9,9,9,0
80000,2,2,2,30,9,9,9,9,9,9,0
300000,2,3,2,28,8,11,11,11,11,11,0
400000,2,3,2,30,11,11,10,10,9,9,0
50000,2,2,2,31,9,9,9,9,9,9,0
200000,2,3,2,30,10,10,10,10,10,10,0
120000,2,3,2,32,8,11,11,11,11,11,0
360000,2,3,3,31,9,9,9,9,9,9,0
220000,2,2,2,30,9,9,9,9,9,9,0
280000,2,2,3,31,9,9,9,9,9,9,0
500000,2,2,2,31,11,11,11,11,11,11,0
240000,2,1,2,31,9,9,9,9,9,11,0
310000,2,2,3,30,9,9,9,9,9,9,0
200000,2,3,2,28,8,7,9,9,9,9,1
260000,2,2,2,28,10,9,9,9,9,9,0
200000,2,2,2,28,8,7,7,7,7,7,1
180000,2,3,2,27,11,11,11,11,11,11,0
270000,2,2,3,27,9,9,9,7,9,9,0
30000,2,2,2,28,10,10,11,11,11,11,0
180000,2,2,2,28,10,10,10,10,10,10,0
340000,2,2,3,29,9,9,9,10,9,10,0
140000,2,4,2,28,9,9,10,9,9,9,1
180000,2,3,2,28,8,7,7,7,9,9,1
150000,2,2,2,27,9,9,9,7,9,9,0
110000,2,3,2,27,9,9,9,9,9,9,0
50000,2,2,3,28,10,10,10,7,10,10,0
140000,2,3,2,28,10,10,10,10,10,10,0
360000,2,3,2,28,10,10,10,10,9,9,0
280000,2,2,2,29,11,11,11,11,11,11,0
310000,2,3,2,28,9,9,9,10,10,10,0
290000,2,2,3,28,9,9,9,10,10,11,0
210000,2,3,2,28,10,10,10,10,10,10,0
210000,2,3,3,29,10,10,10,10,10,10,0
110000,2,2,2,29,6,7,7,5,5,6,1
50000,2,3,2,28,9,9,9,9,9,9,0
280000,2,3,2,28,10,10,10,10,10,9,0
50000,2,2,2,28,8,6,6,7,7,7,1
120000,2,2,3,28,8,7,9,9,9,9,1
80000,2,2,3,28,8,11,10,10,10,9,0
50000,2,3,2,29,9,10,9,10,10,9,0
60000,2,2,2,28,7,9,9,9,9,9,1
190000,2,3,2,28,7,7,7,7,7,7,1
150000,2,3,2,28,7,9,9,9,9,9,1
170000,2,3,2,28,9,9,11,11,11,10,0
150000,2,2,2,28,9,9,9,9,9,9,0
390000,2,3,2,28,9,9,9,11,11,11,0
70000,2,2,2,29,9,9,9,9,9,9,0
120000,2,2,2,29,9,9,9,9,9,9,0
30000,2,2,3,29,7,7,7,7,7,7,0
200000,2,2,3,26,9,9,9,9,9,9,0
300000,2,2,2,28,7,9,9,9,9,9,1
90000,2,3,2,29,7,7,7,9,9,9,1
200000,2,3,3,30,11,11,11,11,11,11,0
210000,2,3,2,31,10,10,10,10,10,10,0
230000,2,2,2,31,9,9,11,10,9,9,0
200000,2,3,2,31,8,11,11,10,10,10,0
420000,2,2,3,32,9,9,9,9,9,9,0
60000,2,1,3,28,8,7,7,9,9,9,0
50000,2,2,3,34,9,9,9,7,9,9,0
60000,2,2,3,28,8,7,7,7,7,7,0
210000,2,3,2,28,10,10,9,9,9,9,0
50000,2,2,3,28,9,9,9,7,7,7,0
390000,2,1,3,28,9,9,9,9,9,9,1
150000,2,3,2,28,8,10,10,10,10,9,0
200000,2,2,2,30,9,9,9,9,9,9,0
150000,2,3,3,31,10,10,11,11,11,11,0
470000,2,2,2,30,9,9,9,9,9,9,0
200000,2,3,3,30,9,9,9,7,9,9,0
160000,2,3,2,31,10,10,11,10,9,9,0
220000,2,2,2,30,8,7,9,9,9,9,1
290000,2,2,3,32,8,7,9,9,9,9,0
50000,2,1,4,32,10,10,7,10,9,9,0
290000,2,2,3,32,9,9,9,9,9,9,0
30000,2,2,2,23,8,7,9,9,9,9,1
40000,2,1,3,23,7,6,7,7,7,9,1
70000,2,3,2,26,9,9,9,9,9,9,0
100000,2,2,2,23,9,9,10,10,10,10,0
20000,2,3,2,23,9,9,9,9,9,9,0
50000,2,2,2,23,9,9,9,9,9,9,1
130000,2,4,2,39,10,10,10,10,10,10,0
140000,2,2,3,28,7,7,7,7,7,7,1
230000,2,3,3,30,9,9,9,9,10,9,0
300000,2,2,2,30,10,10,10,10,10,7,0
200000,2,3,2,29,11,11,11,11,11,10,1
100000,2,3,2,29,8,7,7,7,7,7,0
100000,2,2,2,30,9,9,9,9,9,9,0
80000,2,2,2,29,10,10,10,7,9,10,1
170000,2,2,2,29,9,9,9,9,9,9,0
420000,2,3,2,29,11,11,10,9,9,9,0
70000,2,3,2,29,9,9,9,9,7,9,0
480000,2,2,2,30,9,9,11,11,11,10,1
250000,2,4,3,27,9,9,9,9,9,9,0
180000,2,3,2,28,9,9,9,9,9,9,0
240000,2,3,2,28,10,10,10,10,10,9,0
210000,2,3,2,28,9,10,9,9,10,9,0
100000,2,3,2,28,6,7,9,9,7,9,0
50000,2,3,2,28,9,9,9,9,9,9,0
300000,2,3,2,28,9,9,9,9,9,9,0
70000,2,3,2,28,9,9,9,9,9,9,0
490000,2,3,2,29,9,9,9,9,10,10,0
170000,2,3,2,29,9,9,9,9,9,9,0
100000,2,3,2,29,9,9,9,9,9,9,0
200000,2,2,2,32,10,10,7,10,9,10,0
80000,2,2,2,32,11,11,11,11,11,11,0
220000,2,2,2,32,9,9,9,9,9,9,0
300000,2,1,2,33,11,11,11,11,11,11,1
120000,2,2,3,33,9,9,9,9,9,9,0
240000,2,2,2,30,9,9,9,9,9,9,0
200000,2,3,2,30,9,9,9,9,9,9,0
40000,2,2,3,30,9,9,9,9,9,9,0
200000,2,3,2,30,9,9,7,7,9,9,0
100000,2,3,2,30,6,6,7,7,7,7,0
50000,2,2,3,31,9,9,9,9,9,9,0
40000,2,2,3,32,9,9,9,9,9,9,0
70000,2,2,3,32,7,7,6,7,9,9,0
210000,2,3,2,31,11,11,11,11,11,11,0
30000,2,2,2,28,9,9,9,9,9,9,0
100000,2,3,2,30,9,9,9,9,9,9,0
20000,2,2,3,30,9,9,9,9,9,9,0
400000,2,2,3,36,9,10,7,10,9,9,0
330000,2,2,3,28,9,9,9,9,9,7,0
240000,2,2,2,30,10,10,9,10,10,10,1
70000,2,3,2,29,9,9,7,7,7,7,1
240000,2,3,2,29,10,10,10,10,10,10,0
200000,2,3,3,27,8,11,10,7,9,9,0
100000,2,3,2,27,11,11,11,11,11,11,0
180000,2,3,2,29,9,9,9,9,9,9,0
360000,2,2,2,30,9,9,10,10,10,10,0
130000,2,2,2,29,9,9,9,9,9,9,0
120000,2,2,2,30,11,11,11,11,11,11,0
230000,2,3,2,30,11,11,11,11,11,11,0
340000,2,4,2,30,9,9,9,9,9,10,0
320000,2,3,2,29,9,9,9,9,9,9,0
330000,2,1,2,29,9,9,9,9,9,9,0
80000,2,1,2,30,7,9,9,10,10,11,1
150000,2,3,3,30,10,10,10,10,10,9,0
160000,2,1,3,31,11,11,11,11,11,11,1
50000,2,1,3,37,9,9,9,9,9,9,0
300000,2,4,3,48,11,11,11,11,11,11,0
190000,2,2,3,36,9,9,9,9,9,9,0
50000,2,2,2,27,9,9,9,9,9,9,0
90000,2,3,2,28,10,10,10,9,9,9,0
210000,2,3,2,28,10,9,9,9,9,9,0
240000,2,3,2,28,9,9,9,9,9,9,0
60000,2,2,3,34,7,7,7,7,7,9,1
440000,2,2,2,35,10,9,9,10,10,10,0
30000,2,2,3,42,7,7,9,9,9,9,1
230000,2,2,2,26,9,9,11,11,11,11,0
440000,2,2,2,28,8,7,7,9,9,9,1
80000,2,2,3,29,9,9,9,9,9,9,1
30000,2,2,3,30,9,9,9,9,9,9,0
250000,2,2,2,35,9,9,9,9,9,9,0
30000,2,3,3,45,7,9,9,9,9,9,1
50000,2,1,1,49,9,9,9,9,9,7,0
50000,2,2,2,34,9,9,9,9,9,9,0
30000,2,2,2,34,8,7,7,7,7,7,0
30000,2,2,3,45,9,9,9,9,9,9,1
500000,2,2,3,42,9,9,11,11,11,11,0
50000,2,2,3,41,8,7,7,7,7,7,1
50000,2,2,3,36,9,9,9,9,9,9,0
50000,2,3,2,22,9,9,11,11,11,11,0
90000,2,2,2,26,9,9,9,9,9,9,0
30000,2,3,2,26,8,7,7,7,9,9,1
150000,2,1,3,43,9,9,9,9,9,9,0
50000,2,2,3,23,9,10,9,9,9,9,0
70000,2,2,2,23,7,7,7,9,9,7,1
80000,2,2,2,23,9,9,11,11,11,11,0
280000,2,3,2,29,11,11,11,11,10,10,0
90000,2,2,3,30,9,9,9,9,9,9,0
330000,2,3,3,39,9,9,9,9,9,9,0
190000,2,2,3,46,9,9,9,9,9,9,0
210000,2,3,3,40,9,9,9,9,9,9,0
100000,2,3,3,30,6,5,5,5,5,6,1
20000,2,2,2,30,6,7,9,9,9,9,1
260000,2,3,3,31,10,10,9,9,9,9,0
20000,2,2,3,26,8,7,7,7,7,5,1
80000,2,1,3,37,9,9,9,9,9,9,1
50000,2,2,3,42,9,9,9,9,9,9,0
70000,2,1,3,35,7,7,7,7,7,7,1
30000,2,2,3,38,9,9,7,7,9,9,0
100000,2,3,2,25,8,7,9,9,9,9,1
50000,2,3,2,25,9,9,9,7,9,9,0
80000,2,2,3,27,7,9,9,9,7,9,1
50000,2,2,3,27,9,9,10,10,10,10,1
150000,2,4,3,28,9,9,9,9,9,9,0
140000,2,3,2,29,9,9,9,9,9,9,0
70000,2,3,3,31,9,9,9,9,9,9,0
30000,2,2,3,31,8,7,7,9,9,9,0
80000,2,2,3,32,7,7,9,9,9,7,1
40000,2,2,3,41,9,9,9,9,9,9,0
100000,2,2,3,37,9,9,9,9,9,9,0
50000,2,2,3,40,9,9,9,9,9,9,0
30000,2,1,3,35,7,7,7,7,7,7,1
120000,2,3,3,35,9,9,9,9,9,9,0
260000,2,1,3,39,9,9,9,9,9,9,0
90000,2,2,3,35,9,9,9,9,9,9,0
30000,2,2,3,33,9,9,10,9,9,9,0
260000,2,3,3,37,9,9,9,9,9,9,0
170000,2,3,3,39,8,7,9,9,9,7,0
150000,2,2,3,36,9,9,9,9,9,9,0
90000,2,1,3,40,8,7,7,7,7,7,0
50000,2,1,2,45,9,9,9,9,9,9,0
70000,2,3,2,29,9,9,9,9,9,9,0
210000,2,3,2,29,9,9,9,9,9,9,0
450000,2,3,2,31,11,11,11,11,11,11,0
70000,2,1,3,32,9,9,9,9,7,9,1
70000,2,1,2,32,7,7,7,9,9,7,1
300000,2,1,2,34,10,10,7,9,9,10,0
70000,2,3,3,29,9,9,9,9,9,9,0
180000,2,2,3,37,9,9,9,9,9,9,0
50000,2,1,3,29,7,7,9,9,9,9,1
20000,2,2,2,27,10,7,9,9,9,7,0
260000,2,3,2,31,9,9,9,9,9,9,0
70000,2,1,3,34,9,9,10,9,9,9,0
50000,2,2,1,31,7,7,6,7,7,7,1
150000,2,2,3,34,9,9,9,9,9,9,0
150000,2,1,3,45,9,9,9,9,9,9,0
20000,2,2,3,37,9,9,9,9,9,9,0
60000,2,2,2,45,9,9,9,9,9,9,0
50000,2,2,3,30,9,9,9,9,9,9,0
50000,2,3,2,25,9,9,9,9,9,7,0
80000,2,3,3,27,6,7,9,9,9,6,1
140000,2,3,2,27,9,9,9,9,10,10,0
20000,2,1,2,28,8,7,7,7,7,9,1
10000,2,2,3,49,7,9,9,9,9,9,1
120000,2,2,3,45,9,9,9,11,11,11,0
50000,2,2,3,40,8,6,7,9,9,9,1
30000,2,2,3,39,7,9,9,7,7,9,1
210000,2,2,3,49,7,9,9,9,9,9,1
150000,2,3,2,27,11,11,11,11,11,11,1
180000,2,1,3,28,9,9,9,9,9,9,0
590000,2,2,3,29,11,11,11,10,9,9,1
260000,2,3,3,30,9,9,9,9,9,9,0
90000,2,1,3,35,9,9,10,9,9,9,0
110000,2,2,3,28,9,9,9,9,9,9,0
140000,2,3,2,28,9,10,10,10,10,10,0
210000,2,3,2,30,10,10,10,10,10,10,0
80000,2,2,3,31,11,11,11,11,11,11,0
30000,2,1,3,36,8,7,10,7,7,10,0
120000,2,1,3,28,9,9,9,9,9,9,0
20000,2,1,3,44,9,9,9,7,7,7,0
80000,2,1,2,42,9,9,9,9,9,9,0
110000,2,2,2,35,9,9,9,9,9,9,0
240000,2,2,3,34,9,9,9,9,10,9,0
100000,2,2,3,49,9,10,10,10,9,9,0
200000,2,2,2,32,9,9,9,9,9,9,0
450000,2,3,2,32,11,11,11,11,11,11,0
150000,2,2,2,32,9,9,9,9,9,9,0
120000,2,2,3,39,10,7,10,10,10,10,0
70000,2,2,2,26,7,9,9,9,9,9,1
190000,2,3,2,31,9,9,9,9,9,9,0
50000,2,1,3,45,9,9,9,9,9,9,0
60000,2,1,3,44,8,7,9,9,9,9,0
90000,2,3,2,30,7,7,7,7,7,7,1
300000,2,2,3,33,9,9,9,9,9,9,0
210000,2,1,3,32,9,9,10,9,9,9,0
50000,2,2,3,34,7,7,7,9,9,9,0
350000,2,3,3,34,10,9,9,9,9,9,0
30000,2,2,3,34,9,9,9,9,9,9,0
280000,2,1,3,34,8,11,11,11,11,11,0
380000,2,1,3,35,9,9,9,9,9,9,0
360000,2,2,2,34,11,11,11,11,11,11,0
260000,2,2,3,37,8,8,11,11,10,9,0
160000,2,2,3,37,9,9,9,9,9,10,0
250000,2,1,3,43,11,11,11,10,10,10,0
320000,2,3,2,27,10,9,9,9,10,9,0
140000,2,2,2,31,9,9,9,9,9,9,0
80000,2,1,3,32,9,9,9,9,9,9,0
100000,2,3,3,40,7,7,7,7,7,7,1
210000,2,4,3,41,11,11,11,11,11,11,0
200000,2,1,2,29,10,10,10,10,9,9,0
110000,2,1,3,37,9,9,9,9,9,9,0
70000,2,3,3,36,8,7,7,9,9,7,1
240000,2,2,3,46,9,9,9,9,11,11,0
80000,2,2,3,38,9,9,9,9,9,9,0
150000,2,1,2,47,9,9,9,9,9,9,0
50000,2,2,2,42,9,9,9,9,9,9,0
230000,2,2,3,37,9,9,9,9,10,9,0
290000,2,3,3,43,10,10,10,10,9,10,0
350000,2,3,2,36,11,11,11,11,11,11,0
100000,2,1,2,39,9,9,9,9,9,9,0
50000,2,1,3,46,9,9,9,9,9,11,0
360000,2,2,3,43,11,11,11,11,11,11,0
210000,2,2,2,38,10,10,10,10,10,10,0
500000,2,2,3,39,11,11,11,11,11,11,0
290000,2,2,3,47,9,9,9,9,9,9,0
350000,2,1,3,36,9,9,7,9,9,9,0
190000,2,2,3,33,11,11,11,11,11,11,0
180000,2,3,2,34,9,9,9,9,9,9,0
110000,2,2,3,35,9,9,9,9,9,9,1
200000,2,1,2,33,8,7,7,7,7,7,1
210000,2,2,3,40,10,10,10,10,10,10,0
100000,2,1,3,36,10,10,10,10,10,10,0
130000,2,2,3,43,9,9,9,9,9,9,0
70000,2,1,2,38,9,9,9,9,9,9,0
100000,2,2,3,33,9,9,9,9,9,9,0
150000,2,1,3,35,11,10,7,10,10,10,0
160000,2,1,3,39,9,9,10,10,10,10,0
30000,2,1,3,48,8,10,10,11,11,11,0
80000,2,2,3,36,10,10,10,10,10,10,0
200000,2,2,3,44,11,11,11,11,11,11,0
180000,2,1,3,41,7,7,7,7,9,9,1
180000,2,2,3,34,9,9,9,9,9,9,0
170000,2,2,3,35,9,9,9,9,9,9,0
50000,2,3,2,35,9,9,9,9,9,9,0
160000,2,1,3,40,9,9,9,9,9,9,0
160000,2,2,3,40,11,11,11,11,11,11,1
20000,2,3,2,22,9,9,9,9,9,9,0
70000,2,2,3,24,9,9,9,9,9,10,0
240000,2,2,2,38,11,11,11,11,11,11,0
300000,2,2,3,45,9,9,9,9,9,9,0
420000,2,2,3,37,11,11,11,11,11,11,0
200000,2,1,3,43,8,7,9,9,9,9,1
50000,2,2,3,47,9,9,9,9,9,9,0
50000,2,2,3,38,9,9,9,10,9,9,0
200000,2,3,3,38,11,11,11,11,11,11,0
200000,2,3,2,32,9,9,9,9,9,9,0
380000,2,2,3,33,8,8,7,7,7,7,0
50000,2,3,2,27,10,9,9,9,10,10,0
50000,2,3,2,28,10,10,10,10,10,9,0
500000,2,2,2,35,11,11,11,11,11,11,0
300000,2,2,3,40,10,10,11,11,11,11,0
170000,2,2,2,32,9,9,9,9,10,9,1
20000,2,2,3,46,6,7,7,7,6,4,1
20000,2,2,3,43,10,10,10,10,10,10,0
280000,2,2,2,36,9,9,9,9,9,9,0
80000,2,2,2,22,10,9,9,9,9,9,0
20000,2,2,2,24,9,9,9,7,9,9,0
70000,2,3,2,24,9,9,9,9,9,9,0
30000,2,2,3,25,7,7,7,7,7,7,1
170000,2,2,2,37,9,9,9,9,9,9,0
320000,2,2,2,30,9,9,9,9,9,9,0
210000,2,3,2,30,11,11,11,11,11,11,0
310000,2,2,2,31,9,9,9,9,9,9,0
230000,2,3,2,29,8,10,10,10,9,9,0
90000,2,2,3,31,7,7,9,9,9,9,1
200000,2,3,2,31,11,11,11,11,11,11,0
150000,2,2,2,34,6,6,5,5,4,4,0
60000,2,3,2,27,9,9,9,9,9,9,0
50000,2,2,2,38,10,10,9,9,9,9,0
200000,2,3,2,40,9,9,9,9,9,9,0
220000,2,2,3,35,9,9,9,9,9,9,0
300000,2,1,3,34,11,11,11,11,11,11,0
30000,2,2,3,47,7,7,7,9,9,9,1
330000,2,4,3,36,9,10,10,9,9,9,0
280000,2,3,3,42,9,9,9,9,9,9,0
330000,2,3,2,38,11,11,11,11,11,11,1
390000,2,1,2,45,9,10,10,10,10,9,0
200000,2,2,3,38,10,10,10,10,10,9,0
20000,2,1,2,45,9,9,9,9,9,9,0
140000,2,2,3,32,9,9,9,9,9,9,0
30000,2,3,3,32,10,10,10,11,11,11,0
210000,2,2,3,41,8,11,11,11,11,11,0
100000,2,1,3,44,11,11,11,11,11,11,0
50000,2,2,3,38,10,10,10,10,10,10,0
30000,2,1,2,42,9,9,9,9,9,9,1
30000,2,4,2,45,7,9,9,9,9,9,1
150000,2,3,2,37,8,11,10,10,10,11,0
180000,2,3,2,39,11,11,11,11,11,11,0
230000,2,2,3,49,8,11,11,11,11,10,0
220000,2,3,2,36,11,11,11,11,11,11,0
200000,2,3,2,35,11,11,11,11,11,11,0
80000,2,2,3,35,11,11,11,11,11,11,0
380000,2,1,3,44,9,9,9,9,10,10,0
30000,2,2,3,42,7,9,9,9,9,7,1
160000,2,2,3,41,10,10,10,10,10,10,0
60000,2,2,3,47,9,9,9,7,10,7,1
100000,2,1,3,42,10,7,7,11,11,11,0
150000,2,2,3,37,11,10,10,11,11,10,0
100000,2,2,3,38,7,7,7,7,9,9,0
30000,2,2,2,44,11,11,11,11,11,11,0
220000,2,3,3,36,8,7,10,7,10,6,1
220000,2,3,2,38,10,7,7,7,7,7,0
400000,2,2,2,30,11,11,11,11,11,11,1
680000,2,3,2,30,9,9,10,10,10,9,1
280000,2,3,2,30,9,9,9,9,9,9,0
70000,2,2,3,44,9,9,9,9,9,9,0
300000,2,2,3,39,10,10,10,10,10,10,1
250000,2,2,2,41,10,10,10,10,10,10,0
200000,2,3,2,31,10,10,11,11,11,11,0
450000,2,3,2,31,10,10,10,10,9,9,0
30000,2,3,2,33,6,7,7,7,9,9,1
210000,2,2,2,29,10,10,10,10,10,10,0
250000,2,3,2,29,7,7,7,7,7,7,1
70000,2,2,2,31,9,9,9,9,9,9,0
230000,2,3,2,31,8,11,10,10,11,10,0
150000,2,2,3,37,11,11,11,11,11,11,0
70000,2,1,3,47,8,7,7,7,7,7,0
150000,2,2,3,35,9,9,9,9,9,9,1
200000,2,2,3,37,10,10,10,10,10,10,0
200000,2,4,2,42,10,9,9,11,10,10,0
300000,2,1,3,42,10,10,11,11,10,10,0
80000,2,1,3,39,10,10,10,9,10,10,1
30000,2,2,2,43,4,5,6,7,9,9,1
100000,2,2,3,40,9,9,9,9,9,9,0
360000,2,3,2,32,9,9,9,9,9,9,0
150000,2,2,2,32,9,9,9,9,9,9,0
180000,2,3,2,32,8,11,11,10,10,11,0
210000,2,3,3,33,11,11,11,11,11,11,0
110000,2,1,3,41,9,9,9,9,9,9,0
80000,2,2,3,41,10,10,10,10,9,9,0
50000,2,2,2,39,10,10,6,7,10,7,0
150000,2,2,3,32,11,11,11,11,11,11,0
260000,2,3,2,40,11,11,11,11,11,11,0
200000,2,3,2,33,11,11,11,11,11,11,0
230000,2,2,2,29,10,10,10,10,10,10,0
70000,2,3,3,32,9,9,9,9,9,9,1
70000,2,3,2,32,7,9,9,9,9,9,1
160000,2,2,2,32,9,9,9,9,9,9,1
200000,2,1,2,34,9,9,9,9,9,9,0
270000,2,2,2,35,10,10,10,10,11,11,0
100000,2,2,3,36,9,9,9,9,9,9,0
410000,2,3,3,42,10,10,10,7,10,10,0
160000,2,2,3,33,10,10,10,10,10,10,0
120000,2,2,2,39,11,11,11,11,11,11,1
50000,2,2,3,37,9,9,9,9,10,10,0
450000,2,3,3,38,11,11,11,11,11,11,0
200000,2,2,2,36,9,9,9,9,9,9,0
360000,2,2,2,41,10,10,10,10,10,10,0
340000,2,2,3,40,9,9,9,9,9,9,0
300000,2,1,3,40,11,11,11,11,11,11,1
220000,2,1,2,40,9,9,9,9,9,9,0
370000,2,3,2,37,9,9,9,9,9,9,0
170000,2,2,3,39,10,10,10,7,10,10,0
500000,2,2,2,39,9,9,9,9,9,9,0
100000,2,3,3,36,7,9,9,9,11,11,0
110000,2,3,2,31,10,10,11,11,11,11,0
230000,2,3,3,31,9,9,10,7,9,9,0
230000,2,3,2,31,9,9,9,10,9,10,0
150000,2,2,3,33,9,9,9,9,9,9,0
210000,2,3,3,32,10,9,10,10,10,10,0
100000,2,1,3,32,10,10,7,10,9,10,0
230000,2,3,3,42,9,9,9,9,9,9,0
360000,2,3,2,33,11,11,11,11,11,11,1
360000,2,2,3,34,9,9,9,9,9,9,0
200000,2,3,2,34,8,11,11,11,11,11,1
200000,2,3,3,34,11,10,10,11,11,10,0
150000,2,2,2,33,10,10,10,10,10,10,0
110000,2,3,3,41,6,7,7,2,2,2,0
320000,2,2,3,38,11,11,11,11,11,11,0
50000,2,1,3,44,7,7,7,7,7,7,1
160000,2,2,2,39,9,9,9,9,9,9,0
80000,2,2,3,42,9,9,9,10,10,9,1
100000,2,2,3,35,9,9,9,9,11,11,0
150000,2,2,3,36,9,9,9,9,9,9,0
60000,2,2,3,38,2,3,4,5,6,7,0
200000,2,3,2,39,11,11,11,11,11,11,0
160000,2,1,3,38,11,11,11,11,11,11,0
230000,2,2,3,38,10,10,10,9,9,9,0
230000,2,2,3,40,8,11,10,10,10,10,0
90000,2,1,3,39,8,11,11,10,9,9,0
140000,2,1,3,40,7,9,9,9,7,7,1
30000,2,1,2,41,9,9,9,9,9,7,0
320000,2,3,3,41,9,9,9,9,9,9,0
20000,2,1,3,35,9,9,9,10,10,10,0
50000,2,1,2,35,10,10,10,10,10,10,0
30000,2,1,3,38,9,9,9,9,9,9,0
160000,2,1,2,36,10,10,10,10,9,10,0
280000,2,2,3,48,10,10,9,9,10,10,0
390000,2,2,2,35,9,9,9,9,9,9,0
100000,2,1,3,44,9,9,9,9,9,9,1
200000,2,4,2,48,9,9,11,11,11,11,0
110000,2,1,3,43,9,9,9,9,9,9,0
50000,2,2,3,45,9,9,9,9,9,9,0
100000,2,2,3,41,9,9,9,9,9,9,0
200000,2,1,4,31,8,11,11,11,11,11,0
250000,2,3,3,34,7,9,9,7,9,9,0
20000,2,1,3,48,7,7,7,7,7,7,1
260000,2,2,3,35,11,11,11,11,11,11,0
20000,2,1,3,31,8,7,9,9,9,9,1
320000,2,2,3,44,8,11,11,11,11,11,0
30000,2,3,3,37,9,9,9,9,9,9,0
50000,2,2,2,41,9,9,9,9,9,9,0
80000,2,2,2,36,7,9,9,11,11,11,1
120000,2,2,3,40,8,7,6,7,6,7,1
290000,2,2,3,49,10,9,9,9,9,9,0
50000,2,2,3,43,9,9,9,9,9,11,0
30000,2,1,3,39,9,9,9,7,9,9,1
580000,2,2,2,33,9,9,9,9,10,10,0
270000,2,3,3,41,10,10,10,10,10,10,0
30000,2,1,3,42,7,10,10,10,9,10,0
160000,2,3,3,31,7,7,7,9,9,9,0
180000,2,2,2,31,10,10,10,10,10,10,0
20000,2,2,3,34,9,9,7,10,10,10,1
210000,2,2,3,33,10,10,10,10,10,10,0
200000,2,1,3,43,9,9,9,9,9,9,0
130000,2,1,3,43,9,9,9,9,9,9,0
30000,2,4,3,36,11,11,11,11,11,11,0
130000,2,2,3,40,10,10,10,10,10,10,0
180000,2,1,3,43,10,10,10,10,10,9,0
110000,2,2,3,39,9,9,9,9,9,9,0
20000,2,2,3,39,9,9,7,7,9,10,0
150000,2,2,2,35,9,9,9,9,9,9,0
210000,2,1,2,37,8,10,9,9,9,9,0
90000,2,2,2,42,9,9,9,10,10,10,0
500000,2,2,3,42,9,9,9,9,9,9,0
300000,2,2,3,37,10,10,10,10,10,10,0
370000,2,1,3,33,9,9,9,9,9,9,0
200000,2,2,2,35,9,9,9,9,7,9,0
500000,2,4,2,38,11,11,11,11,11,11,0
50000,2,2,2,41,9,9,9,9,11,11,1
120000,2,2,3,36,9,9,11,11,10,10,0
270000,2,2,3,38,9,9,9,9,9,9,0
300000,2,3,3,43,10,10,10,10,10,10,0
90000,2,2,3,37,8,7,7,7,9,9,0
120000,2,2,3,48,10,10,10,10,9,10,0
90000,2,2,3,47,8,7,7,7,9,9,0
350000,2,3,2,41,9,9,9,9,9,9,0
180000,2,2,3,29,8,5,6,7,7,11,0
30000,2,1,4,30,9,9,7,7,9,9,0
240000,2,2,2,29,10,10,10,10,10,10,1
80000,2,2,3,38,8,7,9,9,9,9,0
50000,2,2,3,37,9,9,9,7,9,9,1
370000,2,3,3,42,9,9,9,9,9,9,0
150000,2,2,3,43,11,11,11,11,11,11,0
410000,2,3,2,31,9,9,9,9,9,9,0
230000,2,2,3,32,10,10,10,10,10,10,0
80000,2,1,2,32,11,11,11,11,11,11,0
140000,2,3,2,32,9,10,9,9,9,9,0
180000,2,2,3,32,9,9,9,9,9,11,0
240000,2,3,3,33,9,9,9,9,9,9,0
160000,2,2,2,30,11,11,11,11,11,11,0
320000,2,3,2,31,10,10,10,10,10,9,0
80000,2,2,3,35,7,7,10,10,10,10,0
230000,2,2,3,36,9,9,9,7,9,9,0
230000,2,2,3,40,11,11,11,11,11,11,0
20000,2,2,3,38,9,9,9,9,9,9,0
220000,2,2,3,37,9,9,9,9,9,9,0
180000,2,3,3,42,11,11,11,11,11,10,0
260000,2,2,3,36,9,9,10,9,10,9,0
360000,2,2,3,37,10,10,9,10,10,10,0
210000,2,2,3,36,8,7,9,9,9,9,1
200000,2,3,2,32,11,11,11,11,11,11,0
