LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,SEPT_STATUS,AUGUST_STATUS,JULY_STATUS,JUNE_STATUS,MAY_STATUS,APRILL_STATUS,SEPT_PAID,AUGUST_PAID,JULY_PAID,JUNE_PAID,MAY_PAID,APRIL_PAID,DEFAULTED
300000,2,3,2,33,9,10,10,10,10,10,15003,13539,20714,13054,12636,12700,0
160000,2,2,2,41,9,9,11,11,11,11,0,0,0,0,0,0,0
80000,2,1,3,40,7,9,9,9,9,9,2160,1500,1218,311,1351,1000,1
30000,2,2,3,34,7,7,9,9,9,7,0,1620,1350,1600,0,1630,1
30000,2,2,3,37,7,7,7,7,9,9,3000,1188,0,564,426,429,0
60000,2,2,3,36,9,9,9,9,9,9,2100,2000,1700,1500,1400,1500,0
200000,2,2,2,32,9,9,9,9,10,9,1500,1000,0,128000,4600,5000,1
50000,2,2,3,41,9,9,9,9,9,9,1281,1214,1155,375,364,354,0
50000,2,1,2,45,9,9,10,9,10,10,1000,658,1000,1473,1473,540,0
270000,2,2,3,42,8,11,11,11,11,11,0,0,0,0,0,0,0
30000,2,1,3,40,7,9,9,9,9,9,1748,1802,1748,1200,1223,1100,1
60000,2,2,3,41,9,9,9,9,9,9,1600,1915,1625,1376,1422,1435,1
60000,2,2,2,28,8,10,10,7,10,10,1672,836,0,780,390,0,1
50000,2,3,3,39,9,9,9,9,9,9,4000,3032,1668,1500,1805,23000,1
220000,2,2,3,37,8,7,7,7,7,11,0,15510,0,5500,7250,6500,0
50000,2,1,3,36,11,7,7,9,9,9,300,5222,2034,744,5200,790,1
30000,2,1,2,33,9,9,7,9,9,7,3278,0,1233,1432,0,566,1
280000,2,2,2,33,9,9,9,9,9,9,1634,1649,1304,703,701,705,0
120000,2,2,3,35,10,10,7,7,7,7,9886,0,20000,0,10000,0,0
120000,2,1,3,39,8,7,7,7,7,7,0,3400,5800,2900,3000,3100,0
70000,2,1,3,41,9,9,9,9,9,9,1573,1355,1203,516,500,500,0
550000,2,2,3,39,9,9,9,9,9,9,3688,2577,2169,1000,602,890,0
220000,2,2,2,36,9,9,9,9,9,9,6300,4000,5500,3775,4100,5000,0
340000,2,2,3,45,11,11,11,11,11,11,15886,1946,546,546,590,550,0
110000,2,1,2,32,10,10,10,10,10,9,9284,6960,6055,7651,8,5159,0
140000,2,1,3,34,9,9,9,9,9,9,6300,7000,5421,4000,4000,4200,0
360000,2,2,2,41,9,9,9,9,9,9,14152,15000,15000,15004,5071,5168,1
290000,2,3,2,30,10,10,10,10,11,11,1078,2154,1518,229,943,189,0
200000,2,2,3,48,9,9,10,7,7,7,1000,8475,0,3000,0,7505,0
60000,2,2,3,38,9,9,11,10,10,10,2522,0,1411,1455,4486,11961,0
40000,2,2,3,43,11,11,11,11,11,11,220,960,960,960,1383,960,0
120000,2,2,2,29,9,9,9,7,10,9,2000,5000,0,49920,1500,4000,0
80000,2,2,3,38,7,9,9,9,7,9,3208,1964,3428,7,1000,2900,1
300000,2,2,3,43,11,11,11,11,11,11,0,0,0,0,0,520,1
20000,2,2,3,25,10,10,10,10,10,10,6885,14523,2816,7419,0,16963,1
30000,2,2,3,46,7,7,7,7,7,10,2000,4,2916,106,3000,0,1
180000,2,3,2,30,9,9,9,9,9,9,8328,7000,4900,15000,10000,6000,0
110000,2,2,2,39,9,9,9,9,9,9,5500,5900,5500,5000,5000,4300,0
250000,2,2,3,40,9,9,9,9,9,9,6500,7000,4000,3000,3000,4000,0
140000,2,2,2,32,9,9,9,9,9,9,5004,5000,5000,4300,5000,5158,0
80000,2,2,3,29,7,9,9,7,9,9,3392,5800,1000,600,400,1000,1
20000,2,1,3,32,9,9,9,7,9,9,1400,3300,0,1000,1000,1000,0
50000,2,1,2,47,9,9,9,9,9,9,2500,2000,2000,2000,3000,3000,0
90000,2,1,3,40,9,9,9,9,9,9,3090,1176,1500,2000,609,478,0
20000,2,2,3,33,9,9,9,9,9,9,1572,1242,1020,2000,0,0,0
150000,2,2,2,34,9,9,9,9,10,9,35837,8794,3454,98231,3486,2706,0
150000,2,3,3,34,10,10,10,10,10,10,3102,3087,2887,2887,2887,3103,0
50000,2,1,2,41,9,9,9,9,9,9,1074,1092,1101,222,231,231,1
90000,2,2,2,47,10,10,10,10,11,11,319,800,0,0,0,0,0
350000,2,2,2,40,11,11,11,11,11,11,22181,38683,4706,3816,6708,20105,0
30000,2,2,2,38,9,9,9,9,7,9,1676,1725,3613,0,975,980,0
150000,2,3,3,28,8,11,11,11,10,10,0,522,0,3978,25590,0,0
190000,2,3,2,29,9,9,9,9,9,9,3318,2719,2800,2800,2900,3400,1
340000,2,2,3,36,9,9,9,9,9,9,1087,1129,1052,120,1000,1000,0
50000,2,2,3,47,9,9,9,9,9,9,2000,1812,2000,664,700,709,0
50000,2,2,2,29,7,7,7,7,7,7,0,3304,4,2230,0,2009,1
280000,2,2,2,30,11,11,11,11,11,11,0,0,0,0,0,150,0
230000,2,3,2,31,10,10,10,10,10,10,1711,1292,885,1292,795,1035,1
400000,2,3,2,31,10,10,10,10,9,9,8657,2190,12881,0,4590,0,0
190000,2,1,3,37,10,10,10,9,9,9,1302,18666,2000,3000,3000,1200,1
170000,2,3,2,31,9,9,10,9,9,9,10047,11909,5000,16,0,0,0
150000,2,3,2,30,8,11,11,11,10,9,0,0,0,1883,0,0,1
140000,2,3,2,32,9,9,9,9,9,7,3562,4000,5445,20000,0,9010,1
110000,2,2,2,23,10,9,9,9,9,9,2000,3000,1500,71392,3000,3500,0
260000,2,3,2,31,10,10,11,11,11,11,759,0,0,4356,0,3200,0
30000,2,2,2,37,7,9,9,9,9,9,2000,2000,2500,2000,2000,4000,0
130000,2,1,3,42,7,7,9,9,9,9,0,4500,3500,3400,4000,4000,1
190000,2,1,2,37,9,10,9,9,9,9,164582,10056,10000,5000,10000,13000,0
10000,2,2,2,36,8,7,9,9,9,9,0,1290,1298,474,487,500,1
30000,2,2,3,42,7,9,9,9,9,9,1117,2500,3000,2000,2000,553,1
300000,2,3,2,45,9,9,9,9,9,9,10039,10048,20172,11034,20109,30428,0
200000,2,2,3,40,10,10,10,10,10,10,14499,8983,12908,7834,12919,13583,0
130000,2,1,3,36,9,9,9,9,9,9,5000,5000,4200,4000,3600,4542,0
400000,2,1,2,35,11,11,11,11,11,11,8132,7018,10542,13378,11045,6666,1
220000,2,2,2,32,9,9,9,9,9,9,4337,5000,4000,3824,4000,4000,0
100000,2,3,3,34,8,11,11,11,11,10,0,0,0,0,315,165,0
80000,2,2,3,38,9,9,9,9,9,9,1800,1550,1244,751,612,667,0
50000,2,1,2,34,9,9,9,9,9,9,3000,3000,5000,3000,1000,711,0
200000,2,3,3,34,8,11,11,11,11,11,0,0,0,0,0,0,0
400000,2,2,3,43,9,9,9,9,9,9,17000,7000,7000,7000,11000,10000,0
50000,2,2,2,48,10,9,9,9,9,9,4000,1800,1500,1000,1000,1500,0
140000,2,1,3,37,10,9,9,9,10,10,1141,1450,1000,390,390,390,0
10000,2,2,3,49,9,9,9,9,9,9,1265,1300,1400,1000,304,283,0
80000,2,1,3,41,9,9,10,9,10,10,1000,1524,1473,1473,0,390,0
220000,2,3,3,38,9,9,9,9,9,9,4967,5160,5233,5278,5464,6121,0
80000,2,2,2,45,9,9,9,9,9,9,3045,2545,2100,1700,3374,1740,0
360000,2,3,3,35,11,10,9,10,10,10,45000,100000,73427,7759,31840,12577,1
20000,2,2,3,46,7,9,9,7,7,7,1289,2859,0,1044,0,528,1
20000,2,2,3,46,9,9,9,9,9,9,1185,1600,1000,243,240,619,0
20000,2,1,2,34,8,7,7,7,7,9,1600,300,1700,0,804,1000,0
70000,2,2,3,38,9,9,9,9,9,9,1835,2520,2000,2000,4058,2100,0
210000,2,2,3,33,9,9,9,11,11,10,2100,0,0,0,87045,4000,0
240000,2,2,3,32,9,9,9,9,11,11,4500,5014,0,0,0,1418,0
50000,2,2,3,34,9,9,9,9,9,9,1500,2300,2800,1000,1150,1000,0
50000,2,2,3,31,9,9,9,9,9,9,2591,40693,3900,1000,1500,2360,0
230000,2,3,2,38,11,11,11,10,9,9,0,0,1158,0,0,0,0
120000,2,3,2,45,9,9,9,9,9,7,3079,3185,3251,7200,3600,3900,0
180000,2,3,2,44,9,9,7,9,9,9,2489,0,1166,126,112,244,1
290000,2,3,3,38,10,10,10,10,10,10,14718,7420,15118,45473,15095,8908,0
160000,2,3,3,47,9,9,9,9,9,9,6960,6882,6307,4730,2874,3052,0
80000,2,1,3,43,7,7,7,6,6,7,3000,5000,4000,0,5700,0,1
50000,2,2,2,31,7,9,9,7,7,7,1800,3400,0,1900,2000,0,1
20000,2,1,3,33,8,11,11,11,11,11,0,0,0,0,0,0,1
50000,2,2,1,34,10,9,9,9,9,9,2005,2005,2716,1000,911,500,1
80000,2,2,3,34,7,7,7,7,7,9,2500,0,7282,0,2700,3000,1
30000,2,1,3,43,8,7,9,9,9,9,0,1468,1564,591,489,388,0
10000,2,2,3,37,6,7,9,9,7,9,0,1122,1730,0,508,425,1
200000,2,2,2,41,11,10,10,10,10,9,1727,991,1817,72836,30300,60000,0
50000,2,2,3,33,9,9,9,9,9,9,1743,2236,2807,629,3810,719,0
480000,2,2,2,34,9,9,9,9,9,9,18231,20010,13013,11209,9010,162510,1
260000,2,2,3,46,9,9,9,9,10,10,15000,10000,3000,12713,10420,12532,0
200000,2,3,2,34,9,9,9,9,9,9,5600,6000,4300,5500,17000,5300,0
210000,2,3,3,40,8,11,11,10,10,10,0,0,4351,0,6200,5276,0
70000,2,2,3,41,7,6,6,6,6,7,3000,3000,2000,0,2500,2200,1
50000,2,2,3,43,7,7,7,9,9,9,4000,0,2000,1039,1100,1100,0
20000,2,2,2,45,7,9,9,9,9,7,2000,1574,1284,1591,0,644,1
80000,2,2,3,35,11,11,11,10,10,9,0,1151,10312,12238,5000,3000,0
200000,2,1,3,37,10,10,10,9,9,10,4251,5144,2000,44406,54725,3000,0
210000,2,3,3,38,10,10,11,11,10,10,0,0,0,1742,0,22854,0
210000,2,1,3,35,9,9,9,9,9,9,3000,1791,6000,6000,7000,5000,0
360000,2,3,1,35,11,11,11,11,11,11,2570,0,0,0,6920,0,0
80000,2,2,2,56,9,9,7,9,9,7,8198,0,5487,5429,3000,2621,1
50000,2,1,3,43,9,9,9,9,9,9,1500,1056,1069,1000,1000,255,0
20000,2,2,2,40,9,9,9,10,10,10,2000,2296,2296,2342,4315,2796,0
40000,2,2,3,38,9,9,6,7,7,7,4600,1200,1400,0,3069,0,1
50000,2,2,3,38,7,9,9,7,7,7,2000,3500,1500,1500,1500,1500,1
170000,2,2,3,45,9,9,9,9,7,7,6804,6883,11600,5020,1200,4000,0
310000,2,3,3,37,11,11,11,11,11,11,123,0,123,0,0,0,0
50000,2,2,3,24,9,9,7,9,9,7,4000,0,2384,8000,0,1852,0
30000,2,3,2,25,9,9,6,7,7,7,5000,0,0,2471,1300,4800,0
200000,2,2,3,45,9,9,9,9,9,9,6097,8039,5112,5000,5008,4019,0
260000,2,2,3,38,9,9,9,9,9,9,8357,7200,6500,6000,6000,6400,0
80000,2,2,2,29,9,9,9,7,7,9,2753,3438,4400,0,2400,9974,1
180000,2,2,2,27,8,11,11,11,11,11,0,0,0,0,0,0,0
130000,2,3,2,28,10,10,10,10,10,10,2464,5890,1113,1283,3000,883,0
190000,2,3,3,30,9,9,7,9,9,9,15000,3000,4100,3200,3264,3248,1
110000,2,2,3,33,9,9,9,7,7,7,5300,11000,0,8077,0,3947,0
60000,2,2,3,40,7,7,7,7,9,9,3700,2000,0,1059,1096,1114,1
40000,2,1,3,49,8,7,7,7,9,9,0,5000,0,2000,1400,2000,0
80000,2,2,3,32,11,11,11,11,11,11,1261,1650,3176,3379,1807,2241,0
100000,2,4,2,33,9,9,9,9,9,9,5000,5000,2000,2100,2000,5001,0
400000,2,2,3,34,9,9,9,9,9,9,2988,3780,3000,3004,2988,2827,0
70000,2,2,3,40,8,7,7,9,9,9,5500,0,2723,1062,936,943,1
500000,2,2,3,49,11,10,10,10,9,9,2744,1005,16639,142,0,10220,0
190000,2,1,2,46,9,9,9,9,9,9,4536,4696,4791,4811,5000,5033,0
200000,2,2,2,35,9,9,9,9,9,9,1500,2000,1000,518,1000,296,0
210000,2,2,3,42,9,9,9,9,9,9,11488,10000,11990,17990,15000,15000,0
340000,2,2,2,47,9,9,9,9,9,9,6446,6207,5758,4853,4940,4600,0
180000,2,3,2,38,9,10,9,9,9,9,180040,8200,9607,5103,5237,5000,0
110000,2,2,2,28,9,9,9,10,10,10,2000,3000,410,1250,89035,3491,0
80000,2,1,2,42,9,10,10,7,9,10,455,10843,0,22,7709,9398,0
30000,2,1,3,31,9,9,9,9,9,9,1162,1229,1144,376,329,345,0
200000,2,3,2,31,10,7,10,7,10,10,0,2253,0,390,390,390,0
80000,2,2,3,31,9,9,9,9,9,9,3000,2500,2000,2500,2500,2500,0
300000,2,3,2,31,9,9,9,10,10,9,30000,5000,5045,10288,5000,5000,1
280000,2,3,2,32,10,9,9,9,9,9,7000,7200,8800,7300,7700,16000,0
110000,2,2,2,32,8,10,10,10,10,9,2345,0,7009,632,0,36049,0
130000,2,2,2,33,9,9,9,9,9,9,3775,3988,6000,3784,3010,3200,0
500000,2,4,3,32,11,11,11,11,11,11,486,9041,64988,6000,16899,14028,0
150000,2,2,3,32,8,11,11,11,11,11,0,0,0,0,0,0,0
450000,2,2,2,36,10,10,11,11,10,10,13551,6364,11728,1532,1234,201,0
230000,2,2,3,34,9,9,9,9,9,9,8448,5785,5400,4397,4548,4670,0
80000,2,2,2,34,7,7,6,7,9,9,11074,3,5,1075,0,0,0
260000,2,3,3,34,10,10,7,10,10,9,599,2,200,1118,5,459,0
150000,2,2,3,34,7,7,7,7,9,9,12416,6130,27,4610,5000,5000,0
50000,2,2,3,35,9,9,11,11,11,11,0,0,0,0,0,0,0
30000,2,1,3,35,9,9,9,9,9,9,1800,1500,1450,1500,1500,1500,1
100000,2,1,3,41,8,7,7,7,9,9,0,8900,0,3500,7570,0,1
190000,2,2,3,43,8,7,9,9,9,9,0,9021,6000,5489,5670,6000,1
130000,2,2,3,34,9,9,9,9,10,10,1317,1268,1010,4003,3086,2406,0
30000,2,2,3,38,9,9,9,11,11,11,1600,0,0,0,0,292,1
30000,2,2,2,38,9,9,9,9,9,9,1492,1661,1238,1031,1083,0,0
110000,2,3,3,44,9,9,7,7,7,7,7900,0,8600,3800,0,3700,1
120000,2,1,3,39,9,9,9,9,7,7,5750,4000,6300,3000,0,3700,0
30000,2,1,3,41,9,9,7,9,9,9,5002,7,1511,5005,5183,5108,0
30000,2,1,3,36,7,9,9,9,9,9,1132,1321,1451,349,362,343,1
30000,2,2,2,42,9,9,9,10,10,11,2000,2000,2000,0,0,0,0
10000,2,1,2,45,8,7,6,7,9,9,3647,0,0,332,333,564,1
400000,2,2,3,32,9,9,9,9,9,9,10016,7473,6151,2000,7015,45,0
20000,2,1,1,32,9,9,9,11,11,10,2000,0,0,0,1000,0,0
20000,2,2,3,36,7,9,9,9,9,9,1610,1374,1215,596,609,717,1
500000,2,3,2,33,9,10,10,10,9,10,14773,18129,18941,16687,16438,415,0
30000,2,2,3,33,5,6,7,9,9,7,0,0,2000,2000,0,1200,1
50000,2,2,3,33,8,7,9,9,11,11,0,1000,0,0,0,0,1
30000,2,2,2,33,9,9,9,9,9,9,3005,2000,3000,3000,2000,2000,0
30000,2,2,2,33,7,9,9,9,9,10,2000,3000,1000,500,5884,0,1
110000,2,2,2,33,9,9,9,9,10,10,4000,2760,3000,380,96736,3600,0
100000,2,2,3,34,6,7,7,7,7,7,1700,0,5000,1400,1700,300,0
200000,2,2,3,36,9,9,9,9,9,9,12000,9427,5934,13000,11000,1320,0
110000,2,1,3,40,9,9,9,9,9,9,1688,3728,1726,1608,2169,1698,0
140000,2,2,2,38,9,9,9,9,9,9,4826,8000,3100,3000,5417,0,0
70000,2,2,1,45,9,9,9,9,9,9,2500,2507,2428,2594,2602,2500,0
130000,2,1,2,37,9,9,9,9,9,9,1813,1559,1541,1290,10000,1958,0
30000,2,2,3,45,10,10,7,7,11,11,780,0,0,0,0,0,0
160000,2,1,3,36,9,9,9,9,7,7,5000,10000,5018,127,10015,69,0
50000,2,4,2,36,9,9,9,9,9,9,2058,1265,5000,700,700,800,0
80000,2,2,3,36,8,10,10,10,10,11,6120,2861,3279,3319,1150,1150,0
50000,2,1,3,44,9,9,7,9,9,9,5177,22,2154,1200,3450,0,0
50000,2,1,3,40,9,9,9,9,9,9,1476,1517,1451,1043,1048,1429,0
180000,2,2,2,44,10,10,10,10,7,10,761,9962,3485,2,4479,5392,0
130000,2,2,3,42,8,11,10,10,10,11,0,441,305,0,0,0,1
420000,2,3,3,47,8,10,10,9,9,9,14165,55732,1563,1594,1454,1535,0
140000,2,2,3,44,9,9,11,11,11,11,0,0,0,0,0,0,1
20000,2,2,3,42,9,9,9,6,7,7,1224,3203,0,1000,0,2000,0
200000,2,2,1,40,9,9,9,10,9,10,4895,3927,35955,0,5826,4706,1
180000,2,3,3,49,11,11,11,11,11,11,0,0,0,0,0,0,0
120000,2,1,3,37,9,9,9,7,9,9,1651,3377,0,976,855,1011,0
210000,2,2,3,43,9,9,9,9,9,9,7000,7000,10005,6193,4231,5000,0
30000,2,2,3,45,8,7,7,7,7,7,0,5000,0,2084,0,2305,1
80000,2,2,2,43,9,9,9,9,9,9,2561,2745,2100,1684,4000,3000,0
110000,2,2,3,35,9,9,9,9,9,7,2968,4088,3677,5400,0,3618,0
60000,2,2,3,36,9,9,9,9,9,9,2000,3042,1433,1012,1029,1074,1
60000,2,2,3,36,9,9,9,9,9,10,1805,5816,1000,5000,12217,8000,0
140000,2,3,2,37,8,11,11,11,11,11,0,0,0,0,0,0,0
60000,2,2,3,35,9,9,9,9,9,9,3023,2245,2005,2000,1088,3000,0
500000,2,3,2,39,10,10,11,10,9,9,0,0,10370,15000,10000,4311,1
420000,2,2,3,41,9,9,9,9,9,9,33808,14996,13209,12890,11081,16298,1
30000,2,2,3,43,7,7,7,7,7,7,0,3141,0,1434,0,1581,1
170000,2,1,3,38,9,9,9,10,9,9,1336,2000,1264,0,0,0,0
200000,2,3,3,49,10,10,10,10,10,10,0,94,1712,9549,1060,0,0
160000,2,3,3,45,9,9,9,9,9,9,3972,5800,4431,3854,4121,4603,0
200000,2,3,3,35,8,7,9,9,9,9,41,8597,8583,6880,7235,6839,1
20000,2,2,3,43,9,9,9,9,9,7,1295,1309,1602,1300,600,400,0
190000,2,4,2,39,9,9,9,9,9,9,4000,3507,3003,3003,3510,3500,0
70000,2,3,3,45,8,7,10,7,10,10,0,3450,0,2079,0,0,1
220000,2,2,2,33,7,7,7,7,9,9,7000,6300,0,5000,5000,5000,0
500000,2,3,2,34,11,11,11,11,11,11,6648,11986,0,49947,3840,11939,0
210000,2,3,2,37,10,10,10,10,9,10,10152,19631,23906,0,3073,7418,1
50000,2,2,3,31,7,9,9,7,9,9,1724,3855,0,1694,3713,2000,0
160000,2,4,3,38,9,9,9,9,9,9,5500,10000,6000,6100,6100,6000,0
20000,2,3,2,39,9,9,9,9,9,9,1588,1770,1200,390,0,44334,1
70000,2,2,3,37,9,9,9,9,7,7,2850,1919,5154,1184,0,1213,1
220000,2,3,3,40,9,9,9,9,9,9,8000,3000,3000,5000,3000,3000,0
200000,2,2,3,48,9,9,11,10,10,11,0,490,902,0,0,0,0
130000,2,1,3,44,9,9,9,9,9,9,4505,3577,1231,2534,5012,2531,0
30000,2,2,2,34,8,7,7,9,9,9,1500,0,1606,818,690,695,0
260000,2,3,3,45,8,11,10,10,10,10,1853,108,0,134,4950,500,0
230000,2,1,3,32,8,7,9,10,9,10,76,3742,1546,0,388,910,0
240000,2,3,2,33,11,11,11,11,11,11,0,0,0,0,0,0,0
260000,2,3,3,32,11,11,11,11,11,11,4884,329,2465,2673,12354,9583,0
360000,2,2,3,33,8,10,7,7,11,11,2645,2,0,0,0,0,0
260000,2,3,3,36,10,10,10,10,10,10,416,416,3541,416,416,1644,0
230000,2,2,3,34,10,10,10,10,9,10,10998,1509,1390,0,849,3720,0
300000,2,3,2,35,10,10,10,10,10,10,344,891,889,889,739,1807,0
140000,2,3,3,45,10,10,10,10,9,9,483,487,1011,0,1000,974,0
380000,2,1,3,38,9,9,9,9,9,9,13501,14152,12270,11031,10207,10910,1
190000,2,3,2,31,9,9,9,9,9,9,7000,7000,8500,5000,6000,5000,0
500000,2,3,2,31,9,9,9,9,9,9,6000,2332,1219,5000,54000,110000,0
200000,2,3,3,39,10,10,10,11,10,10,7922,0,0,506,4408,0,0
310000,2,2,3,37,9,9,9,9,9,9,7595,5616,9598,5589,5985,9382,0
30000,2,1,3,49,9,9,9,9,9,9,1215,1230,1236,798,822,1079,0
280000,2,2,3,49,9,9,9,9,9,9,3001,2382,67867,2420,2338,2326,0
80000,2,3,3,42,7,7,7,7,7,7,1600,1700,800,1000,0,2000,1
150000,2,2,3,35,7,7,7,10,10,10,3672,0,2415,5033,803,2531,1
30000,2,2,3,48,7,7,6,7,7,7,2700,0,0,1100,0,1100,1
170000,2,3,3,41,9,9,9,9,9,9,4294,4428,4326,4154,4345,9098,0
110000,2,3,3,42,9,9,9,9,9,9,2000,2000,2500,2500,2000,3000,0
30000,2,1,3,46,8,7,7,7,7,7,2000,1700,954,0,2253,1106,1
90000,2,3,2,33,9,9,9,7,7,7,2000,2500,3000,0,3000,2000,1
50000,2,2,2,40,9,9,9,9,9,9,2504,1815,2389,3003,2800,2504,1
120000,2,3,3,36,10,7,7,11,10,9,0,0,0,1500,0,0,1
20000,2,1,2,46,8,7,9,9,9,9,0,1800,1600,400,0,0,0
220000,2,3,3,42,10,10,10,10,10,10,316,396,316,32816,316,316,0
230000,2,2,3,42,11,11,11,11,11,11,390,390,390,1240,4234,2970,0
160000,2,3,2,29,10,10,7,10,9,10,2599,0,1852,0,3542,0,1
450000,2,2,3,38,9,9,9,9,9,9,6000,6000,10000,15000,35000,115000,0
390000,2,3,3,46,10,10,10,10,9,9,2287,0,18692,1000,172,4801,0
90000,2,2,2,29,8,7,7,7,9,9,0,4000,0,1326,1547,3000,0
60000,2,2,3,33,9,9,9,9,9,9,1911,1879,1500,1000,1019,1500,1
180000,2,2,3,34,9,10,10,10,10,10,4060,0,2200,0,19726,0,1
80000,2,1,3,40,10,9,9,9,9,9,6500,5000,4025,8000,5000,2000,0
180000,2,2,2,43,10,10,10,10,10,9,0,3212,12532,655,157,2063,0
320000,2,2,3,46,10,10,10,10,9,10,5590,8489,18443,0,9416,2328,0
320000,2,3,2,36,9,9,9,9,9,9,5000,5018,1000,3000,0,7013,0
100000,2,2,3,39,7,9,9,9,9,9,3552,2617,2098,1916,1707,1732,0
20000,2,1,3,42,9,9,9,9,9,9,1300,1300,1280,1000,1000,1107,0
140000,2,1,2,34,10,10,10,10,10,10,0,2549,151,0,574,918,0
100000,2,1,2,39,10,10,10,10,10,10,600,0,660,2030,3170,1152,0
10000,2,1,2,44,7,7,7,7,7,7,0,2500,1000,400,0,672,1
30000,2,2,3,36,9,9,9,7,9,9,2000,2500,1500,1200,1142,1600,0
50000,2,1,3,39,9,9,9,9,9,9,2008,3000,2000,1000,1000,1000,0
20000,2,2,3,44,9,9,9,9,7,9,1500,2000,2500,500,2000,5000,0
200000,2,2,2,31,8,11,10,10,11,11,0,500,0,0,0,0,0
320000,2,2,3,32,9,9,9,11,10,9,3000,23,0,23381,5000,5000,1
360000,2,2,2,37,10,10,10,10,10,10,0,878,1142,926,1401,938,1
200000,2,3,3,33,8,11,11,11,11,11,0,0,0,0,0,1562,0
140000,2,1,3,34,9,9,9,9,9,9,5000,8000,6314,3200,6400,2100,0
420000,2,3,2,31,9,9,9,9,10,9,3900,5000,5000,208821,9508,32258,0
150000,2,3,2,36,9,9,7,9,9,9,4938,0,1200,507,0,0,0
200000,2,2,2,38,9,9,9,9,9,9,5000,1155,1000,103,1000,109,0
230000,2,2,3,42,10,10,11,11,11,11,0,0,0,0,0,0,0
30000,2,2,3,38,9,9,9,9,9,7,2000,2000,1500,2000,1500,0,0
30000,2,2,3,41,9,9,9,9,9,9,1522,1800,1222,1500,1000,0,0
50000,2,3,2,36,8,7,7,7,7,7,1500,1500,0,2000,0,1000,0
410000,2,3,3,44,11,11,11,11,11,11,1734,2506,0,0,0,0,0
280000,2,2,2,43,9,9,9,9,9,9,12000,7300,5000,6000,7000,6000,0
200000,2,2,3,46,9,9,9,9,9,9,1550,1503,5000,3000,1000,5000,0
270000,2,3,3,45,11,11,11,11,11,11,0,0,0,0,0,0,0
320000,2,3,2,32,10,10,10,9,9,10,18615,42067,30014,39515,6110,11611,0
60000,2,2,3,32,9,9,9,9,9,9,2491,1669,1805,1263,1439,1408,0
130000,2,2,3,35,9,9,9,9,9,9,6500,6500,6201,5000,5500,5100,0
30000,2,1,3,54,9,9,9,9,7,9,1500,2000,2800,0,2300,2500,1
200000,2,1,3,50,9,9,9,9,9,9,13000,6900,4200,3000,3200,6000,0
170000,2,2,3,51,10,10,10,10,10,10,2751,4592,3798,8774,4362,12114,0
80000,2,4,3,50,7,9,9,9,9,9,6000,5500,4356,3000,2100,5000,0
500000,2,3,2,50,11,11,11,11,11,11,0,0,0,0,706,18115,0
50000,2,1,3,47,9,10,10,10,10,9,390,1554,390,780,0,390,0
90000,2,2,3,50,9,9,10,9,9,7,0,13009,4627,3000,0,3000,0
350000,2,4,3,50,9,9,9,9,9,9,4846,5577,3488,3417,3536,3707,0
110000,2,1,2,52,7,7,7,9,9,9,3393,0,1600,1000,1000,1360,0
120000,2,1,2,50,7,9,10,9,9,9,3000,125000,4065,4000,3000,3000,1
30000,2,1,3,55,9,9,9,9,9,9,1200,1214,1300,500,600,2900,1
30000,2,2,3,53,9,9,9,9,9,7,1500,1500,1600,2000,0,1500,1
250000,2,3,3,51,11,11,11,11,11,11,0,0,0,0,0,0,0
50000,2,1,3,52,9,9,9,9,10,7,1380,1488,1775,1080,0,540,0
160000,2,1,3,53,9,9,9,9,9,9,15325,5731,24677,5753,5325,6000,0
140000,2,2,3,49,10,10,9,10,10,10,3147,2000,5021,2646,5541,0,1
80000,2,1,3,51,8,7,9,9,9,9,0,1883,1920,1931,2003,2046,1
10000,2,1,2,53,9,10,7,10,10,11,2095,0,1000,0,2000,0,1
300000,2,4,3,50,10,7,10,10,10,9,0,264,264,517,11,264,0
90000,2,2,3,50,9,9,9,7,9,9,2100,4200,0,2000,2000,2000,0
20000,2,2,2,51,11,11,11,11,11,11,0,0,0,0,0,930,0
30000,2,2,3,53,9,9,9,9,9,9,2000,2000,1500,1000,1000,1351,0
80000,2,1,2,50,9,9,9,9,9,9,1754,2210,1700,1614,1600,1600,0
20000,2,3,2,54,9,9,9,5,6,7,1500,5000,0,0,0,3000,1
20000,2,1,3,55,9,9,9,9,9,9,1238,1300,1500,1000,1000,2500,0
50000,2,2,3,53,9,9,9,9,9,9,1607,2010,1505,1001,2007,2007,1
120000,2,3,3,60,11,11,11,11,11,11,0,2216,2557,9246,8307,10000,0
30000,2,2,3,47,9,9,9,9,9,9,3778,1900,1019,26,1131,1209,0
30000,2,2,3,56,7,7,7,7,7,7,1200,1600,0,1600,0,700,1
80000,2,1,3,55,9,9,9,9,9,9,5024,5014,5016,5017,5011,5014,0
50000,2,2,3,55,9,9,9,7,7,9,1376,3314,1050,0,1100,950,0
80000,2,2,3,56,6,7,7,7,7,7,3000,3000,3500,3000,300,5100,1
100000,2,2,3,52,7,7,7,7,9,9,6018,5000,0,6040,4000,15000,0
30000,2,1,3,62,9,9,9,9,9,9,1700,1700,1700,1000,1000,2000,1
130000,2,3,2,51,9,9,9,9,9,9,6000,5002,6000,5000,6000,4000,0
