LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,DEFAULTED
60000,1,2,2,28,0
200000,2,3,2,38,0
260000,2,2,2,41,1
260000,2,2,3,39,1
260000,1,3,2,30,0
300000,1,3,3,34,0
310000,2,2,2,27,0
140000,2,3,3,32,0
200000,2,2,3,50,1
230000,1,2,3,39,0
50000,1,2,2,27,0
180000,2,2,3,29,0
100000,1,3,2,26,0
80000,2,2,3,49,1
350000,2,3,2,39,0
140000,2,2,2,32,1
360000,2,3,2,29,0
10000,1,4,2,47,0
130000,2,3,2,25,0
320000,1,3,3,41,0
180000,2,2,3,34,1
180000,2,3,3,39,0
150000,2,2,3,39,1
80000,1,2,2,27,0
70000,1,3,2,50,0
150000,1,2,3,66,0
480000,2,1,3,36,0
50000,2,1,2,45,0
100000,2,3,2,28,1
50000,2,1,2,26,0
280000,1,3,2,28,0
20000,2,2,3,48,0
30000,1,1,3,50,1
70000,2,2,3,38,0
30000,1,1,2,59,0
200000,2,3,3,64,0
210000,1,3,2,30,0
210000,2,3,3,66,0
470000,1,3,3,39,0
50000,1,2,2,38,0
240000,2,2,3,37,0
60000,1,1,3,38,1
100000,2,2,3,33,0
200000,2,2,2,25,0
130000,1,3,3,58,0
50000,1,2,2,24,0
300000,2,3,2,34,1
210000,1,3,2,32,0
70000,1,3,2,27,0
100000,2,1,2,49,0
30000,2,2,3,25,0
200000,1,3,2,30,0
360000,1,2,3,36,0
20000,1,2,2,24,1
150000,2,3,2,32,1
750000,2,3,2,28,0
100000,1,2,2,24,0
300000,1,2,3,36,1
90000,2,2,2,55,0
50000,1,2,2,28,0
120000,2,2,3,48,0
120000,2,2,3,39,0
30000,1,2,3,42,1
220000,1,2,3,43,0
180000,2,2,2,31,1
20000,1,1,2,52,1
140000,2,2,2,26,0
400000,2,2,3,46,0
180000,2,3,2,27,0
340000,2,2,3,36,0
250000,1,1,2,46,0
50000,2,2,3,50,0
220000,2,3,2,24,0
400000,1,2,2,35,0
320000,2,3,3,37,0
260000,2,2,3,40,0
350000,1,3,3,42,0
30000,1,2,2,34,0
10000,1,2,2,24,1
50000,2,2,2,23,0
30000,2,1,2,23,0
350000,1,3,2,35,0
410000,1,3,3,37,0
130000,2,1,3,35,0
80000,2,1,2,28,0
380000,2,2,3,51,0
320000,2,3,3,42,0
20000,1,3,2,23,1
50000,1,2,2,32,0
30000,1,2,2,25,0
50000,1,2,2,24,0
50000,1,2,2,41,0
50000,1,2,3,51,0
200000,1,3,2,27,0
80000,1,2,2,29,0
20000,2,1,1,53,0
180000,2,2,2,28,0
230000,2,3,2,33,0
180000,2,2,2,33,0
90000,2,2,2,23,1
20000,1,2,2,23,1
100000,1,2,2,32,1
60000,1,1,2,44,0
130000,2,2,2,35,1
50000,2,2,3,55,1
70000,2,3,2,23,0
360000,2,2,2,53,0
20000,1,3,2,22,1
20000,1,1,2,34,1
440000,2,1,2,36,0
400000,1,3,3,41,0
170000,2,3,2,29,0
200000,1,2,3,32,0
220000,2,3,3,41,0
280000,2,2,3,31,0
360000,1,3,2,29,0
20000,1,2,3,51,0
290000,2,3,3,44,0
380000,2,2,3,33,0
180000,1,3,2,28,0
120000,2,3,2,26,0
50000,2,2,2,27,0
20000,1,3,3,48,1
20000,1,2,2,25,0
170000,2,2,2,29,0
180000,2,2,2,24,0
200000,1,3,2,36,0
200000,1,2,3,55,1
360000,2,3,2,26,1
10000,2,2,2,26,0
60000,2,2,3,60,0
40000,2,2,3,24,1
100000,1,2,2,39,0
50000,2,2,2,23,0
300000,1,3,2,29,0
110000,1,1,2,29,1
120000,1,3,3,37,0
150000,1,2,3,45,0
230000,2,2,2,30,0
180000,2,2,3,35,0
320000,2,2,2,33,0
80000,2,3,2,23,0
160000,2,3,2,29,0
50000,2,2,2,23,1
180000,1,2,2,26,0
110000,1,1,2,26,0
150000,1,3,2,32,0
210000,2,1,3,52,0
10000,1,2,2,43,1
30000,2,2,2,22,0
450000,2,3,2,36,1
110000,2,3,2,25,0
270000,2,2,3,37,0
50000,2,1,3,46,0
100000,2,1,1,43,0
360000,2,2,2,30,0
110000,2,2,3,32,1
180000,2,1,2,55,0
230000,2,3,3,34,0
20000,2,1,3,41,0
50000,2,3,2,22,1
10000,1,1,2,31,0
320000,1,3,3,46,0
280000,2,3,2,26,0
20000,1,2,3,28,0
70000,1,2,2,36,0
80000,2,2,2,36,0
200000,2,3,2,25,0
30000,1,2,2,24,0
100000,2,2,3,41,1
110000,1,3,2,26,0
300000,2,3,3,33,0
300000,2,2,3,31,0
340000,2,3,2,29,0
270000,1,3,3,37,1
100000,1,2,2,26,0
50000,1,3,3,33,0
360000,2,2,3,40,0
90000,2,2,3,49,0
140000,1,2,3,42,0
150000,2,3,2,28,0
50000,1,1,2,34,0
30000,2,1,2,26,1
230000,2,2,3,54,0
240000,2,2,3,40,1
200000,2,3,3,44,0
330000,1,2,3,42,0
110000,1,3,3,29,0
200000,2,1,3,54,0
50000,2,2,1,46,0
70000,2,3,2,27,0
360000,2,2,3,59,1
50000,2,2,2,54,1
80000,2,1,2,28,0
200000,2,2,3,69,0
50000,1,2,2,27,1
30000,1,3,2,27,0
390000,2,3,2,31,1
380000,2,3,3,42,1
20000,2,2,3,46,1
80000,2,2,2,31,1
50000,2,2,3,49,0
50000,2,3,3,25,0
200000,1,2,2,44,0
100000,1,1,2,28,1
180000,1,3,2,31,0
120000,2,2,2,27,0
390000,2,2,2,31,0
250000,2,2,3,37,0
350000,1,2,3,47,1
70000,2,2,2,30,0
210000,2,3,2,33,0
180000,1,3,2,29,0
80000,1,3,2,25,1
120000,2,1,2,26,0
210000,2,3,3,23,1
20000,1,2,3,38,0
150000,2,3,3,38,1
390000,1,3,3,38,0
310000,2,3,2,36,0
230000,2,3,2,27,0
90000,2,2,3,51,0
140000,1,3,2,29,0
150000,2,3,2,28,0
130000,1,2,2,27,0
210000,2,3,2,27,0
100000,2,3,2,25,0
150000,1,4,3,36,0
200000,2,3,2,29,0
80000,2,2,2,27,0
230000,1,3,2,27,0
50000,1,2,1,37,0
260000,2,2,2,33,0
110000,1,2,2,23,0
20000,1,1,3,56,0
360000,2,2,3,42,0
160000,1,3,3,36,0
10000,1,2,2,35,0
150000,1,3,3,31,1
500000,1,3,3,35,1
500000,1,3,3,69,0
360000,2,2,2,28,0
50000,2,3,2,28,0
270000,2,3,3,35,0
10000,2,1,3,58,0
30000,2,2,3,29,0
80000,2,1,3,30,0
360000,2,2,3,27,0
120000,2,3,2,26,0
400000,2,2,2,35,1
500000,2,2,2,26,0
140000,1,1,3,54,0
110000,1,2,2,27,0
30000,1,2,2,34,0
140000,2,3,3,56,0
150000,2,1,3,39,0
280000,1,1,3,37,1
20000,1,1,3,45,0
340000,2,1,3,36,0
60000,1,2,2,25,1
20000,1,3,3,62,0
50000,2,3,2,25,0
200000,2,2,3,35,0
180000,2,3,2,30,0
240000,2,3,3,34,0
360000,1,2,2,32,0
50000,2,2,3,26,0
100000,1,1,2,50,0
80000,2,1,2,26,1
50000,2,1,3,32,1
420000,2,1,2,27,1
190000,2,3,3,35,0
180000,2,2,3,33,0
40000,2,3,2,22,1
50000,1,2,2,43,1
10000,1,2,2,23,1
200000,2,3,2,39,0
120000,1,1,3,39,0
100000,2,2,3,48,0
100000,2,3,2,24,0
360000,1,3,2,29,0
100000,2,2,3,28,1
290000,2,2,3,49,1
240000,1,3,2,34,0
290000,2,2,3,37,0
500000,2,2,2,33,0
50000,1,2,3,32,1
220000,2,2,2,30,0
20000,1,2,3,44,1
420000,2,2,3,36,0
100000,2,3,2,29,0
230000,2,3,3,43,1
50000,2,2,3,53,1
70000,1,3,3,42,0
180000,1,3,2,31,0
90000,1,3,2,27,0
50000,1,2,2,24,0
50000,2,1,2,22,0
60000,2,3,2,26,0
50000,2,1,2,41,1
300000,2,3,3,58,0
30000,2,3,2,36,1
10000,1,3,2,25,0
70000,1,3,2,30,0
160000,1,2,2,32,0
260000,1,2,2,30,0
360000,1,3,2,39,0
60000,2,1,3,30,0
180000,2,2,2,39,0
40000,2,2,2,23,1
160000,1,2,2,36,0
610000,2,3,2,35,0
50000,2,1,2,35,0
320000,1,3,3,48,1
150000,1,3,2,29,0
170000,1,3,3,36,0
500000,1,2,3,53,0
200000,1,2,3,57,0
290000,2,3,2,27,0
40000,2,2,2,53,0
300000,2,3,2,30,0
50000,1,1,2,32,1
20000,1,2,2,29,0
30000,2,2,3,22,0
140000,1,2,2,34,0
80000,1,2,3,32,0
260000,2,2,2,35,0
130000,2,3,2,27,1
380000,2,1,2,39,0
200000,1,2,3,36,0
50000,2,1,3,46,0
50000,1,3,2,25,0
90000,2,2,3,26,0
20000,1,3,2,25,1
140000,2,2,3,26,0
30000,1,1,1,45,0
230000,1,3,2,28,0
100000,1,1,3,36,1
240000,2,3,2,46,0
200000,1,3,3,36,1
80000,1,3,2,26,0
360000,1,3,3,56,0
150000,1,2,2,37,0
130000,1,2,2,27,0
30000,2,2,3,56,0
250000,1,3,2,33,0
500000,1,3,3,42,1
30000,1,2,1,43,1
390000,1,3,3,41,1
390000,2,3,2,27,0
360000,1,2,2,37,0
90000,2,2,3,25,0
100000,2,1,3,35,0
30000,1,1,3,31,0
160000,1,1,2,25,0
20000,1,3,2,26,0
240000,2,3,2,36,0
80000,1,3,2,26,1
30000,2,2,2,22,0
150000,1,2,3,45,0
160000,2,2,2,28,0
20000,2,3,3,58,0
230000,1,3,3,45,0
100000,2,2,3,46,0
420000,1,2,2,39,0
480000,2,2,3,37,0
10000,1,1,3,37,1
180000,2,1,3,41,1
200000,1,3,2,32,0
140000,1,2,2,36,1
20000,2,3,3,23,0
80000,2,3,2,39,0
10000,2,2,3,29,1
50000,1,2,3,35,1
340000,1,1,2,38,0
330000,2,2,2,39,0
230000,2,3,3,47,0
360000,1,3,2,40,0
30000,2,1,1,48,0
500000,1,3,2,42,1
200000,1,3,3,42,0
50000,2,2,3,55,1
240000,2,1,2,36,1
290000,2,3,3,45,0
20000,2,1,2,24,1
60000,2,1,2,49,0
160000,1,2,2,24,0
200000,2,3,2,31,0
70000,2,2,3,33,0
140000,1,3,2,35,0
460000,1,3,3,44,0
160000,2,2,2,36,0
200000,2,2,3,40,0
80000,2,1,2,55,0
310000,2,3,3,47,0
290000,2,2,3,29,1
120000,1,3,2,27,0
20000,1,1,2,31,0
90000,1,3,2,29,0
60000,1,3,3,60,0
260000,1,2,3,39,1
180000,2,2,2,30,0
50000,1,1,2,41,0
50000,1,1,3,40,0
50000,1,1,2,53,0
200000,2,3,2,32,0
170000,1,2,3,35,0
50000,2,3,2,22,0
440000,1,1,3,47,1
100000,1,2,3,28,0
50000,1,1,2,49,1
220000,1,3,3,47,0
150000,2,1,2,43,0
20000,1,3,2,28,0
160000,2,2,3,39,0
50000,1,3,2,28,0
130000,2,1,3,40,0
20000,1,2,2,36,1
200000,2,2,3,34,0
20000,2,3,2,22,0
300000,2,3,3,39,0
120000,2,3,2,25,1
360000,2,3,2,27,0
140000,1,3,1,59,0
210000,2,2,2,25,1
200000,1,3,2,30,0
130000,2,3,2,28,1
240000,2,2,3,48,1
80000,1,1,3,65,0
500000,2,3,2,36,1
320000,1,3,3,46,1
210000,2,3,2,56,0
200000,2,2,3,42,1
50000,1,3,2,37,0
340000,2,3,3,38,0
240000,1,2,3,62,0
240000,2,3,2,28,0
50000,1,2,3,40,0
50000,1,1,3,55,0
20000,2,2,2,45,1
510000,1,3,3,35,0
220000,2,3,2,25,0
220000,2,2,2,30,0
60000,1,3,2,37,0
40000,2,2,2,26,1
50000,1,3,2,64,0
360000,2,3,3,46,1
120000,1,3,3,51,1
20000,1,1,2,23,0
30000,1,2,3,33,0
110000,2,3,2,29,0
170000,2,2,2,31,0
180000,1,2,3,48,0
50000,2,2,2,23,0
180000,2,3,2,28,0
80000,2,2,3,50,0
20000,2,3,3,34,0
30000,2,1,3,57,0
80000,1,2,2,28,0
200000,1,3,3,53,0
120000,2,2,3,42,0
160000,2,4,3,52,0
500000,2,3,3,44,0
50000,2,2,2,22,0
50000,2,2,3,39,0
200000,1,3,2,41,0
30000,1,2,2,25,1
190000,2,2,3,33,0
120000,2,2,3,41,0
30000,2,1,2,39,0
30000,2,1,2,27,0
310000,1,3,2,33,0
30000,2,2,3,31,1
440000,1,3,2,52,1
50000,2,3,2,27,1
70000,1,2,2,38,0
260000,2,3,2,31,0
320000,1,3,3,46,0
210000,2,2,3,34,0
280000,2,3,3,29,0
140000,1,3,2,32,0
20000,2,1,2,22,0
340000,1,3,2,25,1
70000,2,1,1,39,0
120000,2,3,3,50,0
60000,2,2,2,24,0
30000,1,1,2,29,0
30000,1,2,2,29,0
80000,1,3,3,25,1
50000,1,2,3,49,0
100000,1,1,2,37,0
60000,1,2,3,35,0
10000,2,2,2,23,1
280000,2,3,3,41,0
250000,2,1,2,47,0
40000,1,2,3,48,0
30000,2,3,2,25,0
50000,1,3,3,57,0
70000,2,1,2,29,0
130000,2,2,3,28,0
60000,2,2,2,24,0
200000,2,2,3,29,0
100000,2,3,2,33,0
190000,2,2,2,30,1
20000,1,1,3,36,1
230000,1,3,2,42,1
90000,2,2,2,26,0
240000,2,3,2,29,0
20000,2,2,2,23,1
20000,2,1,2,22,1
50000,2,3,2,24,0
230000,2,2,2,40,0
430000,2,2,3,41,0
50000,1,2,3,34,0
230000,1,2,2,32,0
240000,2,4,2,36,0
120000,2,3,2,30,1
280000,2,2,3,26,0
500000,1,3,2,29,0
260000,1,2,3,53,0
140000,2,3,2,31,0
310000,2,1,2,28,0
50000,2,1,3,36,0
50000,2,1,3,35,0
30000,2,1,2,29,1
200000,1,3,3,43,0
80000,2,1,2,33,0
310000,2,1,2,36,0
220000,2,2,2,26,0
80000,2,2,2,26,0
500000,2,3,2,38,0
100000,2,3,3,37,0
200000,1,3,3,37,1
20000,1,2,2,39,0
20000,2,2,3,28,0
80000,1,2,2,38,0
110000,1,2,2,29,0
100000,1,2,3,38,0
400000,1,4,3,30,0
320000,1,3,3,40,0
180000,1,2,2,28,0
180000,2,2,2,27,0
30000,2,2,2,22,1
30000,1,2,2,35,1
240000,2,3,2,42,0
100000,2,3,2,24,0
90000,1,2,3,50,0
20000,1,2,3,22,0
60000,1,2,2,28,1
90000,1,1,3,38,0
80000,2,2,3,40,0
500000,2,3,3,34,0
430000,1,3,2,34,0
130000,1,3,2,27,0
500000,2,2,3,66,0
350000,2,2,3,38,0
320000,1,3,2,34,0
160000,2,2,2,24,0
110000,1,3,2,25,1
60000,2,1,1,53,0
260000,2,4,2,33,0
50000,1,3,3,47,0
270000,1,2,2,44,0
210000,1,3,3,52,0
20000,2,2,3,29,0
30000,2,2,2,49,0
500000,2,3,3,56,0
360000,2,3,2,31,0
90000,1,2,2,30,0
10000,2,2,2,28,0
200000,2,2,2,36,0
60000,1,2,2,37,0
80000,1,2,3,40,0
500000,1,3,2,32,0
50000,1,2,3,21,0
50000,2,2,2,24,0
200000,2,3,2,30,0
470000,1,2,3,45,0
180000,2,1,3,41,0
240000,1,2,3,33,0
200000,1,3,3,30,1
20000,1,2,2,40,1
80000,2,2,2,32,1
30000,1,2,2,54,0
200000,2,3,2,35,0
100000,2,2,3,38,0
70000,2,1,3,30,1
140000,1,2,3,30,0
30000,2,2,3,27,0
100000,2,2,2,27,1
60000,1,2,2,38,0
50000,2,3,2,23,0
120000,2,3,3,35,0
50000,1,1,2,23,0
300000,1,2,2,28,0
360000,2,3,3,36,0
40000,2,2,3,36,0
190000,2,2,2,40,0
30000,2,3,2,23,0
280000,2,1,2,47,1
30000,2,2,2,23,0
500000,2,3,3,32,0
260000,2,3,2,32,0
60000,2,2,3,46,0
70000,2,1,3,36,1
30000,1,2,2,27,0
300000,1,1,3,37,0
30000,2,2,2,22,0
40000,1,1,2,43,1
80000,1,3,2,25,0
50000,1,3,2,35,1
90000,2,3,3,38,0
260000,1,3,2,29,1
100000,2,3,3,58,1
280000,1,3,2,34,0
80000,2,2,3,22,0
150000,2,2,2,27,0
90000,2,2,2,39,0
130000,2,3,3,33,0
210000,1,2,2,36,0
420000,2,3,2,44,0
500000,1,3,2,39,0
180000,1,3,2,30,1
150000,2,2,3,36,0
440000,1,3,2,30,0
50000,1,3,2,27,0
140000,1,2,3,29,1
150000,1,3,2,29,0
150000,2,2,2,27,0
480000,1,4,2,49,0
100000,2,3,2,35,0
310000,2,3,2,33,0
280000,2,3,2,27,0
60000,1,2,2,51,1
160000,2,3,2,31,0
90000,1,2,3,48,0
50000,2,3,2,28,0
200000,2,2,3,26,0
240000,1,2,2,67,0
200000,2,3,3,32,0
100000,2,2,2,23,1
50000,2,3,2,29,1
240000,2,3,2,30,0
300000,2,3,2,25,0
350000,2,1,3,43,0
50000,2,1,3,26,1
50000,2,2,3,36,0
30000,2,2,2,25,1
50000,1,2,3,47,0
20000,2,2,3,34,1
270000,2,2,2,30,0
380000,1,3,3,49,1
10000,2,2,2,22,1
80000,2,2,2,29,0
240000,2,2,3,35,1
280000,2,3,2,35,0
160000,1,3,2,41,0
180000,2,3,2,25,0
50000,2,2,3,35,0
50000,1,2,3,37,0
20000,1,2,2,22,0
20000,1,2,2,33,0
140000,1,3,2,27,0
360000,1,2,2,28,0
180000,1,2,3,49,0
390000,1,3,3,36,1
30000,2,1,3,33,0
210000,2,3,3,35,0
20000,1,2,2,24,0
450000,1,3,3,43,0
50000,1,1,3,24,0
50000,1,1,2,46,1
20000,1,2,2,39,1
200000,2,3,2,39,0
230000,2,3,2,27,0
50000,1,2,3,41,1
50000,2,2,2,26,0
50000,1,3,2,57,0
20000,1,2,2,23,0
40000,1,3,3,47,0
100000,1,3,2,26,0
150000,2,2,3,43,0
240000,1,3,3,36,0
360000,1,2,3,37,0
130000,1,3,2,43,0
50000,2,2,2,23,0
160000,1,2,3,60,0
340000,2,2,3,32,0
20000,1,1,2,23,1
60000,1,1,2,52,0
220000,2,2,3,35,0
280000,2,3,3,32,1
60000,1,2,3,30,0
230000,1,3,3,42,1
120000,2,1,4,41,0
240000,2,3,2,30,0
420000,2,3,3,29,0
230000,2,2,2,31,0
30000,2,3,2,26,1
210000,2,2,3,30,0
250000,1,3,2,29,0
70000,2,2,3,34,0
20000,2,2,2,43,0
130000,1,1,3,44,0
460000,1,3,3,41,0
170000,2,2,2,29,0
200000,1,2,2,31,0
70000,1,1,3,43,1
200000,2,3,3,32,1
20000,2,2,2,30,1
200000,1,1,2,55,0
250000,1,2,2,45,1
50000,1,2,3,34,0
30000,2,2,2,25,0
50000,1,3,3,44,0
90000,1,1,3,45,0
360000,1,3,2,34,0
290000,2,2,3,45,0
170000,1,3,2,24,0
290000,2,3,3,52,0
30000,1,1,2,39,1
250000,2,3,3,25,0
210000,1,1,2,32,0
360000,2,3,3,30,1
120000,2,2,3,37,0
170000,1,3,2,28,1
20000,1,1,2,55,0
80000,1,2,3,25,0
200000,2,2,3,43,0
150000,2,3,2,32,0
110000,2,1,3,44,1
180000,2,2,2,26,0
520000,2,1,3,41,0
20000,1,1,3,44,1
180000,2,2,2,44,0
30000,1,1,3,36,0
380000,2,3,3,31,0
160000,2,3,2,42,0
220000,1,3,2,32,0
250000,1,3,2,29,0
330000,1,3,3,53,0
50000,1,2,2,26,0
340000,2,3,2,35,0
180000,2,2,3,41,0
30000,1,3,2,35,1
10000,1,1,2,45,0
120000,2,2,3,37,0
250000,2,2,2,38,1
200000,2,3,2,39,0
500000,2,3,2,32,1
90000,2,3,2,29,1
80000,1,1,2,38,0
740000,2,2,3,35,1
300000,1,3,2,34,1
210000,1,1,3,44,0
230000,1,3,3,37,0
270000,1,1,2,51,0
270000,2,3,2,32,0
180000,2,3,2,30,0
280000,2,2,2,30,0
50000,1,2,2,46,0
20000,2,2,2,26,1
170000,2,1,3,54,0
300000,2,2,3,39,0
20000,1,2,3,50,1
110000,2,2,2,31,1
80000,1,2,3,54,0
80000,2,3,2,23,0
60000,2,2,3,48,0
30000,1,2,2,27,0
40000,1,3,2,26,0
180000,2,1,3,43,1
290000,1,2,3,50,0
50000,2,3,2,26,1
150000,2,3,2,32,0
50000,1,2,3,41,0
20000,1,2,3,36,0
180000,2,3,2,28,0
360000,1,3,2,30,0
90000,2,1,3,33,1
450000,1,3,3,48,0
140000,1,3,2,29,0
400000,2,3,2,27,0
50000,2,2,3,30,0
420000,2,2,3,50,0
390000,2,3,2,35,1
200000,2,2,3,40,0
130000,1,3,2,29,0
360000,2,3,2,36,0
290000,1,2,3,46,0
120000,2,2,2,24,0
40000,2,3,2,24,1
500000,1,3,3,42,0
150000,2,3,3,36,0
240000,2,3,2,26,1
80000,1,1,2,44,0
220000,2,3,3,48,0
110000,2,3,3,31,0
220000,2,2,3,52,0
100000,2,2,2,34,0
70000,2,1,3,42,0
50000,2,2,3,27,0
200000,2,3,2,32,0
220000,1,1,3,42,0
200000,2,1,3,42,0
350000,2,3,3,43,0
80000,2,1,2,24,0
50000,2,2,2,56,0
200000,1,3,2,32,0
60000,2,1,3,31,0
50000,1,1,3,49,1
360000,2,3,2,33,0
30000,2,1,2,50,1
90000,2,2,2,32,0
200000,2,3,3,32,0
100000,1,4,2,51,0
200000,2,1,2,49,0
300000,2,3,3,26,1
10000,1,1,3,30,0
400000,1,2,2,44,0
130000,2,1,3,34,1
180000,1,2,2,50,0
370000,2,1,2,27,0
60000,2,3,2,46,0
210000,2,3,2,29,0
70000,2,1,3,46,1
20000,2,3,2,33,0
200000,2,3,2,35,0
130000,2,2,3,30,0
120000,1,2,3,38,0
330000,2,3,3,34,0
30000,2,1,3,54,1
480000,2,2,2,39,0
100000,1,3,2,39,0
270000,2,3,3,43,0
40000,2,1,3,55,1
180000,2,2,2,34,0
240000,1,2,2,25,1
210000,2,3,3,38,0
50000,2,2,2,23,0
230000,2,1,3,44,0
50000,2,2,2,24,1
250000,2,3,2,41,0
120000,2,1,3,45,0
160000,1,2,3,35,0
210000,1,2,3,29,0
260000,2,3,2,29,0
310000,2,2,3,32,0
50000,2,1,3,42,1
360000,2,3,2,30,0
50000,2,3,2,24,0
240000,1,2,3,44,0
500000,1,1,3,49,0
150000,2,3,3,40,0
160000,2,2,3,38,0
410000,2,2,2,42,0
50000,2,1,2,63,0
50000,1,1,2,38,0
170000,2,3,2,29,0
100000,2,3,2,47,0
230000,1,3,3,46,1
20000,1,2,2,30,1
170000,2,3,3,50,0
160000,2,3,2,36,1
400000,1,1,2,35,0
340000,2,3,2,29,0
90000,1,1,3,31,1
140000,2,3,2,32,0
280000,2,2,3,27,0
180000,2,2,3,40,0
500000,1,3,3,53,0
360000,2,3,3,34,0
50000,1,3,2,23,0
220000,1,3,3,55,0
500000,1,3,3,35,0
100000,1,2,2,41,0
20000,2,3,2,29,1
80000,2,1,3,26,0
160000,2,3,3,38,0
240000,1,2,3,39,0
450000,1,1,3,36,0
50000,1,1,2,39,0
150000,1,2,3,37,1
290000,2,2,3,36,0
50000,2,2,2,22,0
80000,1,1,3,38,0
50000,1,2,2,45,1
50000,1,2,3,30,0
500000,1,2,3,42,0
500000,2,3,3,39,1
200000,2,1,3,40,0
30000,2,1,3,22,0
80000,2,1,3,51,0
50000,2,3,3,50,0
50000,1,2,3,31,1
280000,2,2,2,38,0
260000,2,2,3,48,0
30000,2,2,2,22,0
210000,2,3,3,28,0
50000,2,2,3,31,1
20000,2,2,3,29,0
310000,2,3,3,47,0
100000,2,2,3,42,0
180000,2,2,2,36,1
100000,1,3,2,26,0
20000,1,2,2,25,1
240000,2,2,2,46,0
200000,1,2,2,45,0
30000,2,2,2,24,0
500000,2,2,2,38,0
230000,2,1,3,43,0
110000,2,1,2,27,1
230000,2,3,2,34,0
80000,2,3,3,45,1
200000,2,3,3,33,0
80000,2,1,2,51,0
170000,1,2,3,30,0
120000,2,3,3,31,0
100000,2,3,3,45,1
210000,2,3,2,34,0
300000,2,3,2,26,0
70000,2,2,2,49,0
30000,2,2,2,40,0
30000,2,2,3,51,0
80000,2,2,3,30,0
180000,2,3,3,37,0
360000,2,3,3,28,0
50000,1,2,3,46,0
170000,1,4,3,35,0
230000,2,2,3,40,0
500000,1,3,3,44,0
30000,1,2,2,26,1
120000,1,3,2,31,1
200000,1,3,2,38,1
60000,2,1,3,38,0
140000,1,2,2,39,0
50000,1,1,2,44,0
90000,2,2,3,35,0
150000,2,3,2,28,0
250000,2,1,2,29,0
100000,2,2,2,24,1
320000,1,3,3,43,1
50000,1,1,2,31,0
90000,2,3,2,28,1
250000,1,2,2,42,0
120000,2,2,2,27,0
140000,2,1,2,24,0
330000,2,3,2,34,0
500000,1,3,3,33,0
30000,1,2,2,24,0
80000,1,3,3,41,1
320000,1,3,3,40,0
600000,1,2,3,50,1
200000,2,2,2,36,1
240000,2,2,2,39,0
30000,1,2,3,54,0
20000,1,2,2,33,0
130000,2,3,2,32,0
190000,1,1,3,38,0
470000,2,3,3,46,0
50000,2,3,2,29,0
250000,2,2,3,33,0
500000,2,3,3,45,0
500000,1,3,2,28,0
60000,2,3,2,25,0
20000,1,2,3,61,1
50000,1,2,3,50,0
20000,1,2,3,45,1
140000,1,3,2,27,0
80000,2,2,3,53,0
110000,2,2,3,29,0
360000,2,3,2,39,0
50000,2,4,2,21,0
380000,1,3,3,52,0
50000,2,2,3,38,0
300000,2,2,3,49,0
360000,1,3,3,29,0
60000,2,2,2,23,0
30000,1,2,2,29,0
120000,1,3,2,28,0
50000,2,3,2,26,0
150000,2,2,3,40,0
50000,2,2,2,23,1
50000,2,2,2,23,0
50000,2,2,3,39,1
550000,2,3,2,28,0
190000,1,2,3,37,0
310000,2,2,3,37,0
110000,1,1,2,49,0
160000,2,2,3,27,0
200000,2,3,2,32,0
300000,1,3,2,29,0
150000,2,2,2,28,0
90000,1,4,3,57,0
210000,2,3,2,26,0
360000,2,3,3,33,0
150000,1,3,2,28,1
100000,2,2,3,34,0
180000,2,3,2,26,0
270000,1,2,3,39,0
60000,1,2,2,53,0
220000,2,2,3,33,1
200000,1,3,2,60,0
120000,2,2,2,54,0
500000,1,3,2,43,0
50000,1,4,2,26,0
30000,1,4,2,38,0
50000,1,2,3,35,0
20000,2,2,3,50,1
240000,2,3,2,27,0
30000,1,3,2,28,1
70000,2,1,3,45,0
50000,2,1,3,25,1
500000,2,3,2,28,1
170000,1,3,3,41,0
20000,2,1,2,22,0
100000,2,2,2,27,0
20000,1,3,2,23,0
210000,1,1,2,27,0
50000,1,3,3,41,1
20000,2,1,1,43,0
190000,1,2,2,36,0
20000,1,2,3,35,0
220000,1,3,2,31,0
20000,2,2,2,34,0
140000,2,1,3,32,0
20000,1,2,2,27,0
210000,2,3,3,50,1
220000,2,3,2,36,1
120000,2,3,3,38,1
50000,1,2,2,25,1
230000,2,3,2,24,0
20000,1,1,2,23,0
210000,2,3,2,31,0
210000,1,3,2,26,0
10000,1,3,2,38,0
100000,2,2,2,28,1
30000,1,2,2,23,0
300000,1,3,3,40,0
140000,1,3,2,29,0
50000,1,2,1,35,1
200000,1,2,3,40,0
260000,1,3,2,33,0
250000,1,2,3,52,1
500000,2,3,3,52,0
60000,2,1,3,44,1
360000,2,2,2,25,0
90000,2,2,3,41,1
150000,1,2,2,23,1
130000,1,3,2,54,0
120000,1,2,3,52,1
160000,1,2,2,29,0
500000,1,1,3,37,0
130000,1,3,2,28,0
360000,2,3,2,29,0
120000,1,2,3,51,1
240000,2,2,3,41,0
50000,1,2,2,35,0
30000,1,2,1,27,0
50000,1,3,2,25,0
80000,2,3,3,38,1
230000,2,3,2,27,0
50000,1,3,3,41,0
340000,2,3,2,42,1
170000,1,3,2,30,1
450000,2,2,2,32,0
350000,2,3,2,36,0
50000,1,2,3,50,0
210000,2,2,2,25,0
290000,2,2,2,26,0
180000,2,3,2,30,1
230000,2,3,2,34,0
140000,2,2,3,27,1
