LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,SEPT_STATUS,AUGUST_STATUS,JULY_STATUS,JUNE_STATUS,MAY_STATUS,APRILL_STATUS,SEPT_BILL,AUGUST_BILL,JULY_BILL,JUNE_BILL,MAY_BILL,APRIL_BILL,DEFAULTED
500000,2,3,3,47,9,10,10,9,9,7,12943,4814,18365,8728,28521,27920,0
230000,1,3,3,39,10,10,10,10,10,10,1319,770,3465,0,486,634,1
130000,1,2,3,31,7,7,9,9,9,9,131635,126548,127748,100291,93552,95521,1
660000,1,3,2,40,9,9,9,9,7,9,142417,122122,104284,113345,111423,119349,0
350000,2,1,3,50,10,10,10,10,10,10,41069,312,34034,1157,8584,2076,0
40000,1,1,2,24,7,9,9,9,9,9,39149,39189,40543,38922,39901,40746,1
50000,2,1,3,33,8,7,9,9,9,9,51421,50322,49741,28442,28597,29375,1
20000,1,2,3,43,7,9,9,9,9,9,18908,19232,20087,19874,19963,14879,1
80000,2,2,3,35,9,9,11,11,11,11,76978,0,0,0,0,0,0
50000,2,2,2,23,9,9,9,9,9,9,49100,47910,32842,19748,19403,19536,0
290000,1,2,3,40,9,9,9,7,9,9,273270,272944,286497,279146,179536,79060,0
80000,2,3,2,27,10,10,10,11,10,7,1152,7900,0,0,333,183,0
230000,1,1,2,29,8,7,7,7,7,7,237332,236068,236702,236309,237399,229421,0
30000,2,2,3,29,7,7,9,9,9,9,26414,27189,28235,28669,29355,29913,0
200000,2,3,2,29,10,10,9,9,9,11,2704,4959,5800,6000,0,0,0
50000,2,2,2,26,7,9,9,7,7,9,26023,27054,29458,29737,29123,29854,1
50000,1,2,3,57,5,6,7,9,9,9,51187,50106,48608,19600,20000,0,0
200000,2,3,3,48,11,11,11,11,11,11,8000,7919,4684,2992,7559,4967,0
20000,1,2,2,23,9,9,9,10,10,7,17821,19099,0,1728,1953,1780,0
50000,2,1,2,48,9,9,9,9,9,9,45163,25870,28027,28007,28770,28929,0
90000,1,3,2,31,9,9,9,9,9,9,79397,77962,73870,58792,58402,59633,1
30000,2,2,2,23,9,9,9,9,7,9,22517,24148,25437,28391,27801,28684,0
80000,2,2,2,30,9,9,9,9,9,9,79194,80575,76782,48643,49263,49869,0
20000,1,2,2,31,8,10,7,9,9,9,0,184,184,5932,7725,7679,0
50000,2,3,2,30,9,9,9,7,7,7,19930,36105,29604,27764,28656,29087,0
100000,1,3,2,33,9,9,9,9,9,9,84647,87369,88489,83639,80893,81643,0
210000,2,3,2,28,11,11,11,11,11,11,18755,6122,54832,2233,0,0,0
500000,2,3,3,38,8,11,10,10,11,10,0,0,2331,0,0,2199,0
30000,1,2,2,25,9,9,7,9,9,7,7527,9705,9009,9333,9505,8699,1
160000,2,2,3,41,7,7,7,9,9,11,24674,23583,22983,22983,0,0,1
180000,2,3,2,28,11,11,11,11,11,10,168318,127111,74197,-19,-19,142176,0
490000,2,3,3,37,10,10,10,9,9,10,36518,77996,274442,233793,49461,12207,0
50000,1,3,2,29,10,10,9,9,9,9,1162,37702,32617,28814,16478,25349,0
130000,1,3,2,27,9,9,9,9,9,9,87685,89577,91199,89446,91336,84756,0
50000,2,2,2,34,8,11,10,10,10,9,0,0,400,0,600,600,1
200000,2,3,3,58,10,10,10,10,10,11,283,5361,6309,385,0,0,0
50000,2,3,2,27,8,7,7,9,9,7,42764,42459,37166,31989,33587,32514,1
180000,2,3,2,33,9,9,9,9,9,9,18205,22876,26930,29530,47722,2500,0
500000,2,3,2,39,11,11,11,10,9,10,1950,2900,1950,2739,2739,170,1
210000,2,2,3,46,10,10,10,9,10,10,3095,2768,5536,2768,1075,2006,1
20000,1,3,2,35,6,7,7,7,9,9,10216,10653,11371,10906,11588,12416,1
190000,2,2,1,29,8,11,10,9,9,9,0,0,306,306,306,0,0
140000,1,1,2,29,9,9,9,9,9,9,142132,142239,142140,142111,194934,95484,0
20000,1,1,2,51,11,11,11,11,11,11,21353,20736,20000,0,0,0,1
420000,2,3,2,29,9,9,9,9,9,9,57707,133661,135987,134719,135426,111697,0
180000,2,3,2,29,10,10,10,10,10,10,10447,18006,4815,10060,49264,5983,0
290000,1,2,2,28,9,9,9,9,9,9,240745,216678,205930,209010,213471,217561,0
190000,2,3,2,40,9,9,9,9,9,9,78388,80740,83134,96310,98411,107391,0
360000,1,3,3,39,10,7,10,10,9,10,1139,264,2193,528,264,264,0
20000,1,2,3,53,7,9,9,9,9,9,15794,16515,17827,17874,18288,18557,1
260000,2,2,3,32,9,9,9,9,9,9,200581,196761,78041,55871,28775,27497,0
20000,1,1,3,55,8,7,9,9,9,9,19420,19810,20037,19640,15378,7284,0
50000,1,1,3,52,9,9,9,9,9,9,19438,20696,19533,17328,14614,15573,0
250000,1,3,3,55,8,11,11,11,11,11,0,0,0,0,0,0,0
30000,2,2,3,26,11,11,11,11,11,11,-32,5588,1200,2444,2309,0,0
460000,1,2,2,30,9,9,9,9,9,9,396155,367501,257836,388058,324478,313547,0
80000,1,2,2,26,9,9,9,9,9,9,80233,79849,77796,30300,29922,29120,0
60000,2,2,3,35,8,7,7,7,7,6,5601,5366,6772,6515,7906,7487,0
80000,2,2,2,26,9,9,9,9,9,9,67798,69206,70057,71886,73724,75498,0
90000,2,2,3,28,10,9,9,9,9,9,10962,13244,7097,6624,6806,6266,1
50000,2,2,2,34,9,9,9,9,9,9,27080,23365,24962,25557,26156,26032,0
50000,1,1,2,50,9,9,9,9,9,9,50693,43217,32829,26811,24477,24177,0
360000,2,3,3,41,8,10,10,11,10,10,0,105,0,0,71,77,1
360000,2,3,3,49,8,11,11,11,11,11,0,0,0,0,0,0,0
230000,2,3,2,29,9,9,9,10,9,9,106984,102650,0,30866,32332,30480,0
240000,2,2,3,39,10,10,10,9,9,9,9000,2831,68105,95615,123931,151559,0
110000,2,2,3,27,9,9,9,9,9,9,81700,84584,60379,64369,66400,68294,0
210000,2,2,3,28,11,11,11,11,11,11,1412,1194,404,2851,2959,693,1
300000,2,3,2,28,9,9,9,9,10,9,4553,4042,2060,0,78794,80385,0
200000,1,1,3,65,9,9,9,9,9,9,183653,167157,144218,137975,132600,121028,0
220000,1,2,2,29,9,9,9,9,9,9,223773,223304,221631,182629,165314,161971,0
90000,2,1,3,45,10,9,9,10,10,10,2579,2516,0,298,659,636,0
210000,2,2,3,44,9,9,9,9,9,9,89755,90031,70660,71172,71844,69923,0
500000,1,3,2,31,11,11,10,9,10,10,81252,14979,26089,13333,13256,106200,0
160000,2,3,2,33,10,10,10,10,11,11,6113,980,11140,2659,14336,16533,0
140000,2,3,3,47,9,9,9,9,9,9,141530,130248,133547,134346,133933,137585,0
120000,2,3,3,42,9,9,9,9,9,9,23331,12125,13903,13858,14777,46061,0
80000,1,2,2,46,9,9,9,9,9,9,44302,45311,46321,47259,48230,49351,0
240000,2,2,3,38,9,9,9,11,11,11,56331,13594,0,0,0,0,0
170000,2,3,2,30,9,9,9,9,9,9,49341,49227,51798,53332,56303,59198,0
30000,1,2,2,38,9,9,9,9,9,9,26825,18401,18432,17844,18237,10900,0
260000,2,3,3,31,10,9,9,9,9,7,8078,27201,27879,28420,39206,37705,0
400000,1,3,3,34,11,11,11,11,11,11,0,0,0,0,0,0,0
500000,2,2,3,31,9,9,9,9,9,9,21008,17863,15219,14044,14191,13650,0
100000,2,3,2,32,8,10,10,9,10,10,0,325,650,325,647,7706,1
240000,1,3,3,39,9,9,9,9,9,9,236229,222103,221963,181559,173023,156115,0
10000,1,1,3,53,10,10,9,9,9,9,1772,8304,9506,9702,9999,10344,0
80000,2,2,3,36,10,10,10,10,10,10,2741,9266,1125,4380,2210,1150,0
60000,1,2,2,28,9,9,9,9,9,9,55731,57239,57183,24564,24155,25023,0
200000,2,3,2,38,11,11,11,11,11,11,0,0,0,0,0,0,0
260000,2,2,2,41,9,9,9,9,9,9,252582,253302,254767,190432,105466,2312,1
260000,2,2,3,39,9,9,9,9,9,9,255674,260778,124739,126892,131160,133400,1
260000,1,3,2,30,10,10,10,9,9,10,496,496,992,992,496,1488,0
300000,1,3,3,34,9,9,9,9,9,9,1257,6467,7655,7507,7659,-574,0
310000,2,2,2,27,9,9,9,9,9,9,44834,35597,34161,38689,32710,24343,0
140000,2,3,3,32,9,9,9,9,9,9,129371,131025,39505,40894,39229,40679,0
200000,2,2,3,50,10,10,11,10,10,11,4608,-200,0,12141,0,0,1
230000,1,2,3,39,10,10,10,10,10,10,326,326,326,326,326,326,0
50000,1,2,2,27,9,9,9,9,9,9,91493,47836,47360,48296,47790,49045,0
180000,2,2,3,29,9,9,10,9,9,9,3783,2813,839,1557,51680,53115,0
100000,1,3,2,26,9,9,9,9,9,9,50848,51118,48443,50352,51399,53078,0
80000,2,2,3,49,10,7,10,10,10,9,2222,390,390,390,721,331,1
350000,2,3,2,39,10,10,10,10,10,10,3860,648,11094,4041,4485,9364,0
140000,2,2,2,32,10,10,10,11,10,10,3003,3134,0,0,1186,0,1
360000,2,3,2,29,9,9,9,9,9,9,148582,96639,82386,50887,52249,35311,0
10000,1,4,2,47,9,9,9,10,10,10,7968,8800,0,2640,695,738,0
130000,2,3,2,25,9,9,9,9,9,9,37112,34653,9522,3939,6939,950,0
320000,1,3,3,41,9,9,9,9,9,9,321281,324449,254293,206521,202697,203332,0
180000,2,2,3,34,8,7,7,7,7,7,142024,144790,146552,142714,152219,149618,1
180000,2,3,3,39,9,9,9,9,11,11,43507,44282,23946,0,0,0,0
150000,2,2,3,39,7,7,9,9,9,9,156713,152744,150785,140166,143125,151741,1
80000,1,2,2,27,8,11,11,10,9,9,0,0,0,23374,24836,26412,0
70000,1,3,2,50,9,9,9,9,9,9,56551,34489,32669,31429,31749,21385,0
150000,1,2,3,66,9,9,9,9,9,9,190790,167666,145132,148054,146358,145253,0
480000,2,1,3,36,10,9,9,10,10,10,19311,13368,7000,7331,7000,7000,0
50000,2,1,2,45,9,9,11,11,11,11,51400,0,0,0,0,0,0
100000,2,3,2,28,8,11,11,11,11,10,0,0,0,0,0,281,1
50000,2,1,2,26,9,9,9,9,9,9,26708,25230,26999,27748,28351,28864,0
280000,1,3,2,28,9,9,9,9,9,9,139719,136052,118076,101457,81124,42347,0
20000,2,2,3,48,10,7,7,10,9,10,780,780,390,780,390,1735,0
30000,1,1,3,50,10,7,9,9,11,11,3607,2644,3895,0,0,0,1
70000,2,2,3,38,9,9,9,9,9,9,40271,41126,21125,6197,4560,0,0
30000,1,1,2,59,9,9,9,9,9,9,28372,29152,29643,29593,27952,0,0
200000,2,3,3,64,8,11,11,11,10,10,0,0,0,0,67052,0,0
210000,1,3,2,30,8,10,7,9,9,10,0,855,855,855,855,599,0
210000,2,3,3,66,9,9,9,9,9,9,132797,135581,138644,141679,92170,93998,0
470000,1,3,3,39,10,9,9,9,9,9,79455,74993,48344,45433,45853,21158,0
50000,1,2,2,38,9,9,9,9,9,9,44620,49641,46396,19673,17083,17694,0
240000,2,2,3,37,10,9,9,9,9,9,12365,92184,86507,89138,91118,93229,0
60000,1,1,3,38,7,7,7,9,9,9,32232,25086,24404,25212,28147,30152,1
100000,2,2,3,33,7,9,9,9,9,9,96547,97120,95375,54612,30306,60897,0
200000,2,2,2,25,9,9,9,9,9,9,194202,197220,130930,130775,128752,122695,0
130000,1,3,3,58,9,9,9,9,9,10,137671,139089,50093,49303,14772,150,0
50000,1,2,2,24,9,9,9,9,9,9,50628,50705,50328,19542,19439,19683,0
300000,2,3,2,34,7,7,7,7,11,11,2500,2500,2500,0,0,0,1
210000,1,3,2,32,10,7,7,10,10,10,2869,2639,0,6299,0,197,0
70000,1,3,2,27,9,9,9,9,9,9,71201,70686,70195,71005,71135,69846,0
100000,2,1,2,49,10,9,9,9,9,9,85438,89125,93751,13700,15474,17211,0
30000,2,2,3,25,9,9,9,9,9,9,18757,19419,19341,12459,12244,11550,0
200000,1,3,2,30,10,10,9,9,10,10,1528,4179,1689,1851,34808,-30895,0
360000,1,2,3,36,10,10,10,10,10,10,6783,2337,10990,74562,-28,5677,0
20000,1,2,2,24,6,7,9,9,9,9,18585,18003,19012,19100,19506,20037,1
150000,2,3,2,32,8,10,10,10,9,10,0,258,44476,18547,32581,95780,1
750000,2,3,2,28,8,10,10,9,9,10,9500,9655,401003,399493,400993,409483,0
100000,1,2,2,24,9,9,9,9,9,9,91572,95201,94977,97332,74637,77386,0
300000,1,2,3,36,8,7,7,7,7,7,54977,56189,56663,57428,58455,57556,1
90000,2,2,2,55,9,9,9,9,9,9,82901,64530,33550,34216,34933,35628,0
50000,1,2,2,28,9,9,9,9,9,9,21510,23357,32197,12595,13445,13803,0
120000,2,2,3,48,9,9,9,9,9,9,78384,77085,73326,72594,72008,74622,0
120000,2,2,3,39,9,9,9,9,9,9,44630,37772,27827,3228,3294,0,0
30000,1,2,3,42,9,9,7,9,9,9,18583,20940,20306,20965,21625,22055,1
220000,1,2,3,43,9,9,9,9,9,9,84466,84356,84151,83591,83789,83885,0
180000,2,2,2,31,8,11,11,11,11,11,0,0,0,0,0,0,1
20000,1,1,2,52,7,9,9,9,9,9,14038,13568,14630,27408,13984,0,1
140000,2,2,2,26,9,9,9,9,9,7,135294,137425,134487,135945,131296,139207,0
400000,2,2,3,46,10,10,10,10,10,10,30018,19735,26181,134967,52991,163837,0
180000,2,3,2,27,10,10,10,10,10,10,11168,6496,9733,4088,5428,13138,0
340000,2,2,3,36,8,11,11,10,10,10,0,0,0,150,920,0,0
250000,1,1,2,46,9,9,9,9,9,9,244563,248218,70004,64953,51507,50338,0
50000,2,2,3,50,9,9,9,9,9,9,8925,9208,10238,10700,10762,11587,0
220000,2,3,2,24,9,9,9,9,9,9,51908,53087,54167,55267,56586,57993,0
400000,1,2,2,35,9,9,11,10,9,9,11052,0,0,53826,55061,71541,0
320000,2,3,3,37,11,11,11,11,11,11,14536,2935,3019,4179,4256,2675,0
260000,2,2,3,40,10,10,10,10,10,10,148,359,397,208,790,2788,0
350000,1,3,3,42,10,10,10,10,10,10,1134,2985,240,1041,-12,6449,0
30000,1,2,2,34,9,9,9,9,9,9,28509,29739,29372,29514,27226,25408,0
10000,1,2,2,24,9,9,9,7,9,9,11035,12349,13598,9378,4883,5001,1
50000,2,2,2,23,9,9,11,10,10,11,5961,0,0,700,0,0,0
30000,2,1,2,23,9,9,7,7,9,9,26280,28952,29482,28712,29311,30065,0
350000,1,3,2,35,7,10,10,9,10,10,105,3298,50064,8003,8293,23080,0
410000,1,3,3,37,10,10,10,10,10,10,5770,2290,2756,3560,6661,3877,0
130000,2,1,3,35,9,9,9,10,10,10,65743,63724,63163,386,1770,384,0
80000,2,1,2,28,9,9,9,9,9,9,70194,71912,69776,70985,72444,69685,0
380000,2,2,3,51,8,11,11,11,10,10,0,0,0,0,630,1297,0
320000,2,3,3,42,8,7,7,9,9,9,318844,324589,320622,252323,253557,256525,0
20000,1,3,2,23,7,9,9,7,7,7,3206,4093,5514,5277,5791,5550,1
50000,1,2,2,32,9,9,9,9,9,9,48536,41045,41532,18646,19183,19214,0
30000,1,2,2,25,9,9,9,9,9,9,19955,20348,18339,18794,23530,23531,0
50000,1,2,2,24,8,7,7,7,7,7,41974,43210,42368,44553,45679,46275,0
50000,1,2,2,41,9,9,9,9,9,9,40709,37503,18086,18545,15453,15847,0
50000,1,2,3,51,9,9,9,9,9,9,49083,49462,50004,17751,17725,17688,0
200000,1,3,2,27,9,9,9,9,9,9,4770,5983,9018,7380,7042,2583,0
80000,1,2,2,29,9,9,9,9,9,9,50695,53476,46685,35760,33853,35708,0
20000,2,1,1,53,9,9,9,10,10,9,9677,9578,12102,1473,18177,18046,0
180000,2,2,2,28,11,11,11,11,11,11,2177,1175,0,2530,0,0,0
230000,2,3,2,33,9,9,9,9,9,9,228639,226778,184466,157857,131706,62237,0
180000,2,2,2,33,10,10,10,9,10,10,6314,1795,1190,1079,659,90,0
90000,2,2,2,23,9,9,9,9,9,9,42105,43919,46812,44976,46406,47625,1
20000,1,2,2,23,7,7,2,2,3,4,2400,2400,2400,2400,1800,1200,1
100000,1,2,2,32,8,11,11,11,11,11,0,0,0,0,0,0,1
60000,1,1,2,44,9,9,9,9,9,9,57694,58749,38110,38525,38346,37416,0
130000,2,2,2,35,9,9,9,9,9,7,42950,44293,45004,46257,49312,50252,1
50000,2,2,3,55,9,9,7,9,9,9,37984,41234,37701,28181,28711,29368,1
70000,2,3,2,23,9,9,9,9,9,9,8878,10077,11203,11320,11487,11895,0
360000,2,2,2,53,10,10,10,10,10,10,5583,495,1862,230,661,658,0
20000,1,3,2,22,8,7,7,9,9,9,19438,20528,19464,18604,18172,14444,1
20000,1,1,2,34,10,10,7,7,11,11,390,780,780,0,0,0,1
440000,2,1,2,36,9,10,10,10,9,9,7887,2516,5252,13192,29029,27812,0
400000,1,3,3,41,10,10,10,10,10,10,1630,816,1617,875,917,5434,0
170000,2,3,2,29,9,9,9,9,9,9,90450,82581,81703,66496,36000,25167,0
200000,1,2,3,32,10,7,10,9,9,9,9864,5114,499,499,499,0,0
220000,2,3,3,41,10,9,10,10,10,11,30038,22411,7141,3070,2609,10273,0
280000,2,2,3,31,9,9,9,9,9,9,207966,209146,213900,5202,4282,1000,0
360000,1,3,2,29,9,9,9,9,9,9,90071,83204,75869,58219,45605,32245,0
20000,1,2,3,51,8,7,7,9,9,9,18462,18175,16184,16913,17640,18688,0
290000,2,3,3,44,11,11,11,11,11,11,301,768,531,22058,468,681,0
380000,2,2,3,33,8,10,10,10,10,9,0,73,32510,474,25877,45038,0
180000,1,3,2,28,9,10,7,9,9,9,2569,2834,394,904,2514,4054,0
120000,2,3,2,26,9,9,10,9,9,10,1379,9839,4390,850,850,831,0
50000,2,2,2,27,9,9,9,9,9,9,162865,167086,169217,18056,18179,18563,0
20000,1,3,3,48,7,7,9,9,9,9,14246,13727,14725,15018,15338,15242,1
20000,1,2,2,25,8,7,7,4,5,6,10515,11548,13863,13369,12582,12088,0
170000,2,2,2,29,9,9,9,9,9,9,161581,163500,166003,167287,165510,168507,0
180000,2,2,2,24,9,9,9,9,9,10,54357,19435,11718,5265,3950,270,0
200000,1,3,2,36,8,11,11,11,10,10,0,0,0,0,3774,0,0
200000,1,2,3,55,8,7,7,7,7,9,181339,177233,188461,191363,188683,196057,1
360000,2,3,2,26,11,11,11,11,11,11,145,3526,8510,7831,8864,10845,1
10000,2,2,2,26,9,9,9,9,9,9,6346,7364,8374,8540,8719,8905,0
60000,2,2,3,60,1,2,3,4,5,6,69183,68216,66616,65016,63449,62149,0
40000,2,2,3,24,7,9,9,7,7,7,25618,26701,30421,29633,31548,30889,1
100000,1,2,2,39,10,10,10,10,9,9,4530,4921,4560,4290,6670,8844,0
50000,2,2,2,23,9,9,9,9,7,7,38333,40401,42897,44388,46528,44986,0
300000,1,3,2,29,11,11,11,11,11,11,22391,3637,1705,-4,36581,332,0
110000,1,1,2,29,9,9,9,9,9,7,64351,64739,75697,86483,97054,105553,1
120000,1,3,3,37,9,9,9,9,9,9,19020,17570,16907,14920,10866,8788,0
150000,1,2,3,45,9,9,9,9,9,7,64869,57318,35970,26727,71112,63889,0
230000,2,2,2,30,10,10,10,9,9,10,1243,113,7978,2831,3518,846,0
180000,2,2,3,35,9,9,11,11,11,11,43068,316,316,316,316,316,0
320000,2,2,2,33,10,10,10,9,9,10,7444,5755,34909,16313,9279,5824,0
80000,2,3,2,23,8,10,7,10,9,9,-12,2321,60,5182,2792,189,0
160000,2,3,2,29,10,10,10,9,10,9,1289,2089,5464,2079,1908,1394,0
50000,2,2,2,23,9,9,9,9,9,9,34997,36030,36740,37469,38254,39014,1
180000,1,2,2,26,10,10,10,10,10,10,316,692,316,692,316,859,0
110000,1,1,2,26,9,9,9,9,9,9,44089,29251,30454,33100,34727,36823,0
150000,1,3,2,32,10,10,10,10,7,10,994,10168,-4,5515,3673,6106,0
210000,2,1,3,52,10,10,10,10,10,10,65265,38627,142285,22092,35141,56188,0
10000,1,2,2,43,7,10,10,10,10,10,654,608,654,5954,0,1308,1
30000,2,2,2,22,11,10,7,10,10,10,0,2343,126,4462,0,150,0
450000,2,3,2,36,10,10,10,10,10,10,3893,522,2218,99,99,412,1
110000,2,3,2,25,8,7,7,9,9,9,60491,61874,56386,44181,35538,25417,0
270000,2,2,3,37,9,9,9,9,9,9,110593,102486,94362,86861,78538,70158,0
50000,2,1,3,46,9,9,9,9,9,7,51207,47915,49073,47889,51139,49000,0
100000,2,1,1,43,9,9,9,9,9,9,62300,63759,64448,38500,39469,40653,0
360000,2,2,2,30,11,11,11,11,11,11,2500,0,0,0,0,0,0
110000,2,2,3,32,8,7,9,9,9,9,75505,73740,75231,76265,77860,79251,1
180000,2,1,2,55,10,10,9,9,9,9,6770,103101,104834,44452,41810,42641,0
230000,2,3,3,34,7,7,7,7,7,7,190784,195724,198707,201634,205949,210077,0
20000,2,1,3,41,9,9,9,7,7,7,7478,8497,10162,9852,10418,10102,0
50000,2,3,2,22,7,7,7,7,7,7,46035,46620,47341,45527,48358,47442,1
10000,1,1,2,31,9,9,9,9,9,9,5062,5687,6132,5851,5735,6087,0
320000,1,3,3,46,9,10,10,10,10,10,3337,9061,7809,5238,8594,3743,0
280000,2,3,2,26,9,9,9,9,9,9,36395,35945,36381,36594,37010,36334,0
20000,1,2,3,28,9,9,9,9,9,9,18537,19205,19687,19684,19842,19965,0
70000,1,2,2,36,9,9,9,9,9,9,66888,69306,24348,24744,25195,25777,0
80000,2,2,2,36,9,9,7,7,7,7,47502,50423,49311,52584,53589,54748,0
200000,2,3,2,25,10,10,11,10,10,10,92400,0,0,92384,13180,1194,0
30000,1,2,2,24,9,9,9,9,9,9,27306,28312,29327,27836,28423,29813,0
100000,2,2,3,41,8,6,7,7,7,7,51345,50249,51421,52684,51400,0,1
110000,1,3,2,26,9,9,9,9,9,9,64767,67724,49104,51202,50289,50528,0
300000,2,3,3,33,10,10,10,10,9,10,356,1313,5273,4345,1106,1322,0
300000,2,2,3,31,9,9,9,9,9,9,89240,92016,92971,94817,96756,98325,0
340000,2,3,2,29,9,9,9,9,9,9,82770,54523,30874,34939,40537,41658,0
270000,1,3,3,37,10,10,10,9,10,10,396,396,792,396,396,396,1
100000,1,2,2,26,9,9,9,9,9,9,80117,46939,17841,15317,12630,11750,0
50000,1,3,3,33,8,7,9,9,9,9,46745,45727,45515,45470,4220,4220,0
360000,2,2,3,40,9,9,9,9,9,9,352583,343476,279728,264189,271688,288740,0
90000,2,2,3,49,9,9,9,9,9,9,91263,70251,45385,46331,47494,48433,0
140000,1,2,3,42,9,9,9,9,9,9,127939,100372,84587,65589,69117,65911,0
150000,2,3,2,28,10,10,7,10,10,7,1159,2468,1159,1159,11476,10249,0
50000,1,1,2,34,11,11,11,11,11,11,17095,18261,19313,19304,19725,5770,0
30000,2,1,2,26,7,6,7,7,7,7,28189,27467,26729,27291,28819,29201,1
230000,2,2,3,54,11,11,11,11,11,11,0,880,0,0,0,0,0
240000,2,2,3,40,11,11,11,11,11,11,0,0,0,0,0,1306,1
200000,2,3,3,44,10,10,11,11,11,10,65520,0,0,0,0,17480,0
330000,1,2,3,42,10,10,10,9,9,10,118601,4101,133359,138959,102279,106172,0
110000,1,3,3,29,9,9,9,9,9,9,51499,50405,49156,46426,43765,41295,0
200000,2,1,3,54,9,9,9,9,9,9,114643,115828,116585,116005,118334,117902,0
50000,2,2,1,46,9,9,9,9,9,9,44076,44406,45320,38446,36748,36827,0
70000,2,3,2,27,9,9,9,9,10,10,69972,69528,67622,68922,1223,70027,0
360000,2,2,3,59,8,11,11,11,11,11,0,0,0,0,0,0,1
50000,2,2,2,54,9,9,9,9,9,9,4625,4832,10010,9357,8714,9733,1
80000,2,1,2,28,10,10,10,11,11,11,4280,2800,0,0,0,0,0
200000,2,2,3,69,9,9,9,9,9,9,106878,100879,102998,105090,107718,88964,0
50000,1,2,2,27,9,9,9,9,9,9,47261,48054,47434,20099,18682,18538,1
30000,1,3,2,27,9,9,9,9,10,10,18239,17963,18425,1183,2000,0,0
390000,2,3,2,31,9,9,9,9,9,9,252109,252401,180074,178025,198721,162444,1
380000,2,3,3,42,7,10,10,10,9,10,326,326,326,652,326,29326,1
20000,2,2,3,46,9,9,9,9,9,6,16294,17327,18335,18935,20624,20702,1
80000,2,2,2,31,9,9,9,9,9,9,28190,27045,22843,20578,19049,16221,1
50000,2,2,3,49,9,9,9,9,9,9,47649,49100,50380,19144,17625,17246,0
50000,2,3,3,25,9,9,9,9,7,9,11324,11811,13008,12540,10746,8482,0
200000,1,2,2,44,10,10,10,9,10,10,541,541,1082,541,541,541,0
100000,1,1,2,28,10,9,9,10,10,10,103728,104908,65800,18300,33336,31558,1
180000,1,3,2,31,10,10,10,11,11,11,300,253,0,0,0,0,0
120000,2,2,2,27,10,10,7,10,10,10,1066,5079,2528,4007,7457,2819,0
390000,2,2,2,31,8,7,9,9,10,10,20852,18376,15229,18229,9290,1826,0
250000,2,2,3,37,10,10,10,10,9,9,25366,36567,24079,13141,22728,9300,0
350000,1,2,3,47,8,7,7,7,7,9,301553,287780,295141,291422,279294,276594,1
70000,2,2,2,30,9,9,9,9,9,9,71856,71916,71442,68144,68671,68863,0
210000,2,3,2,33,11,11,11,11,11,11,0,0,0,0,0,0,0
180000,1,3,2,29,9,9,9,9,9,9,85069,85434,116352,55698,37315,16696,0
80000,1,3,2,25,10,10,10,10,10,10,390,390,390,390,390,390,1
120000,2,1,2,26,10,10,10,10,10,10,1467,975,246,246,246,884,0
210000,2,3,3,23,11,11,11,10,9,9,0,0,0,29337,30362,31356,1
20000,1,2,3,38,10,9,9,9,9,9,18669,19304,19905,20302,20133,20000,0
150000,2,3,3,38,10,10,11,11,11,10,750,0,0,0,0,2040,1
390000,1,3,3,38,9,9,9,9,9,9,30642,31843,32860,33511,34271,35040,0
310000,2,3,2,36,10,10,10,10,10,10,6514,8619,6204,2905,7944,13125,0
230000,2,3,2,27,9,9,9,9,9,9,10941,12058,13348,14620,15877,16611,0
90000,2,2,3,51,9,9,9,9,9,9,12822,10944,12255,12192,12448,12895,0
140000,1,3,2,29,9,9,9,7,7,7,11693,13490,16747,16183,17762,17327,0
150000,2,3,2,28,9,9,9,9,9,9,105035,103502,92810,74078,75564,79941,0
130000,1,2,2,27,9,9,9,11,11,11,92043,61650,0,0,0,0,0
210000,2,3,2,27,10,10,9,9,10,9,1441,2557,3655,0,41257,35432,0
100000,2,3,2,25,8,10,10,10,10,11,0,3473,0,1012,0,0,0
150000,1,4,3,36,9,9,9,9,9,9,220889,133616,136378,139219,142172,145065,0
200000,2,3,2,29,9,10,9,9,9,9,1467,439,2257,43720,43968,45182,0
80000,2,2,2,27,9,9,7,9,9,9,78672,83807,81833,79673,79735,81271,0
230000,1,3,2,27,10,10,10,10,10,10,5652,7652,2062,2007,2104,394,0
50000,1,2,1,37,9,9,9,9,10,9,49642,48381,44113,8522,17948,9390,0
260000,2,2,2,33,11,10,9,9,9,9,4141,131000,129698,120375,118847,120361,0
110000,1,2,2,23,9,9,9,7,7,7,43027,44340,48959,49672,50758,49676,0
20000,1,1,3,56,9,9,7,9,9,9,14231,16074,14212,14694,13807,14412,0
360000,2,2,3,42,8,10,10,10,10,10,0,6815,0,1000,6344,2408,0
160000,1,3,3,36,9,9,9,9,10,10,67879,36865,47986,0,15655,0,0
10000,1,2,2,35,9,9,9,9,9,9,8857,8661,9055,9665,9297,5555,0
150000,1,3,3,31,7,7,7,7,7,7,159734,160247,131511,129369,123191,132072,1
500000,1,3,3,35,11,11,11,11,11,11,0,0,0,0,0,0,1
500000,1,3,3,69,10,10,10,10,10,10,1200,5652,271,1234,1015,3579,0
360000,2,2,2,28,9,9,9,9,9,10,63352,58601,19567,16658,17249,247,0
50000,2,3,2,28,9,9,9,9,9,7,48726,48261,39336,10142,10174,9904,0
